# Created by Octave 5.1.0, Thu Jan 23 11:44:47 2020 GMT <unknown@T480s-Touch>
# name: octave_data
# type: sq_string
# elements: 1053
# length: 157
ck	10	1	58	H	1	0.0653982	39.2399	0.968146	0.253564	1	1.57865e+09	1497.46	1498.44	1498.68	1498.51	1498.82	1499.13	1499.13	0.242048	0.0667073	0.315104	1       
# length: 157
ck	10	1	59	H	2	0.0753337	45.2014	0.647108	0.253564	1	1.57865e+09	1499.83	1500.48	1500.69	1500.57	1500.86	1501.17	1501.17	0.204949	0.0834935	0.291992	0       
# length: 157
ck	10	1	60	H	2	0.138733	83.2417	0.788455	0.253564	NaN	1.57865e+09	1501.76	1502.55	1502.81	1502.69	1502.9	1503.23	1503.23	0.257833	0.141604	0.20667	0         
# length: 157
ck	10	1	61	H	2	0.0609612	36.5776	0.83299	0.253564	2	1.57865e+09	1503.84	1504.68	1504.88	1504.75	1505.01	1505.37	1505.37	0.200304	0.0668428	0.262911	1        
# length: 157
ck	10	1	62	H	1	0.00940905	5.64557	0.991948	0.253564	2	1.57865e+09	1505.93	1506.93	1507.16	1506.94	1507.27	1507.61	1507.61	0.238111	0.0167388	0.323126	0      
# length: 157
ck	10	1	63	H	1	0.129038	77.4249	0.776472	0.253564	2	1.57865e+09	1511.01	1511.79	1512.04	1511.93	1512.1	1512.48	1512.48	0.246215	0.133535	0.172675	0          
# length: 157
ck	10	1	64	H	2	0.131925	79.1569	0.973104	0.253564	NaN	1.57865e+09	1513	1513.98	1514.24	1514.11	1514.31	1514.66	1514.66	0.262263	0.132974	0.199463	0          
# length: 157
ck	10	1	65	H	1	0.0356562	21.3942	0.54773	0.253564	1	1.57865e+09	1515.34	1515.89	1516.13	1515.93	1516.27	1516.58	1516.58	0.241393	0.0417999	0.339204	1        
# length: 157
ck	10	1	66	H	2	0.116743	70.0475	0.560048	0.253564	NaN	1.57865e+09	1517.16	1517.73	1517.98	1517.85	1518.06	1518.41	1518.41	0.257633	0.12504	0.207297	0        
# length: 157
ck	10	1	67	H	1	0.168042	100.828	0.776031	0.253564	2	1.57865e+09	1518.97	1519.76	1519.96	1519.93	1520.06	1520.44	1520.44	0.204354	0.175237	0.128954	0         
# length: 157
ck	10	1	68	H	2	0.00162289	0.973762	0.636273	0.253564	2	1.57865e+09	1520.98	1521.63	1521.85	1521.63	1521.95	1522.31	1522.31	0.222586	0.00896932	0.313469	1    
# length: 157
ck	10	1	69	H	2	0.0191303	11.4785	0.60599	0.253564	NaN	1.57865e+09	1522.83	1523.44	1523.71	1523.47	1523.81	1524.13	1524.13	0.265917	0.0251575	0.34536	0       
# length: 157
ck	10	1	70	H	2	0.100875	60.5264	0.751491	0.253564	2	1.57865e+09	1524.68	1525.44	1525.68	1525.55	1525.76	1526.13	1526.13	0.240594	0.108531	0.207048	1         
# length: 157
ck	10	1	71	H	2	0.0593422	35.6062	0.689936	0.253564	2	1.57865e+09	1526.64	1527.33	1527.57	1527.4	1527.64	1528.02	1528.02	0.239094	0.0667821	0.237151	1        
# length: 157
ck	10	1	72	H	1	0.152849	91.7116	0.591538	0.253564	NaN	1.57865e+09	1529.42	1530.02	1530.3	1530.18	1530.4	1530.7	1530.7	0.280443	0.158315	0.222118	0           
# length: 157
ck	10	1	73	H	1	0.00857748	5.14662	0.877441	0.253564	NaN	1.57865e+09	1531.3	1532.18	1532.46	1532.19	1532.86	1532.86	1532.86	0.279092	0.00901996	0.666194	0    
# length: 157
ck	10	1	74	H	2	0.0924466	55.4694	0.841468	0.253564	1	1.57865e+09	1533.4	1534.25	1534.49	1534.35	1534.57	1534.93	1534.93	0.237124	0.0999526	0.222175	0        
# length: 157
ck	10	1	75	H	1	0.130116	78.0717	0.650149	0.253564	2	1.57865e+09	1535.48	1536.14	1536.37	1536.28	1536.46	1536.83	1536.83	0.231031	0.133511	0.187144	0         
# length: 157
ck	10	1	76	H	1	0.162937	97.7647	0.527958	0.253564	NaN	1.57865e+09	1537.28	1537.82	1538.11	1537.98	1538.19	1538.5	1538.5	0.290676	0.166864	0.203778	0         
# length: 157
ck	10	1	77	H	1	0.0905089	54.3067	0.847862	0.253564	2	1.57865e+09	1539.05	1539.9	1540.13	1539.99	1540.21	1540.58	1540.58	0.232227	0.0915951	0.215621	0        
# length: 157
ck	10	1	78	H	1	0.129633	77.7817	0.8471	0.253564	1	1.57865e+09	1541.08	1541.93	1542.18	1542.07	1542.25	1542.62	1542.62	0.249151	0.133438	0.180693	1           
# length: 157
ck	10	1	79	H	2	0.106831	64.1005	0.687228	0.253564	2	1.57865e+09	1543.21	1543.91	1544.16	1544.02	1544.3	1544.59	1544.59	0.249363	0.108511	0.280786	1          
# length: 157
ck	10	1	80	H	1	0.120265	72.1607	0.606317	0.253564	NaN	1.57865e+09	1545.11	1545.72	1545.99	1545.84	1546.06	1546.4	1546.4	0.271307	0.125146	0.215828	0         
# length: 157
ck	10	1	81	H	2	0.130788	78.475	0.955909	0.253564	NaN	1.57865e+09	1546.94	1547.91	1548.17	1548.04	1548.27	1548.59	1548.59	0.264317	0.133519	0.230841	0        
# length: 157
ck	10	1	82	H	1	0.103314	61.9901	0.851983	0.253564	1	1.57865e+09	1549.18	1550.03	1550.22	1550.14	1550.36	1550.72	1550.72	0.184434	0.108332	0.21573	1          
# length: 157
ck	10	1	83	H	2	0.0163015	9.78113	0.708799	0.253564	NaN	1.57865e+09	1551.24	1551.95	1552.23	1551.97	1552.36	1552.63	1552.63	0.282728	0.0167083	0.390616	0     
# length: 157
ck	10	1	84	H	1	0.115158	69.0967	0.577761	0.253564	NaN	1.57865e+09	1553.21	1553.79	1554.05	1553.91	1554.12	1554.48	1554.48	0.255556	0.116636	0.21385	0        
# length: 157
ck	10	1	85	H	2	0.0957295	57.4391	0.99007	0.253564	2	1.57865e+09	1555	1556	1556.24	1556.1	1556.33	1556.68	1556.68	0.237365	0.100189	0.232144	1                
# length: 157
ck	10	1	86	H	1	0.014262	8.55741	0.658089	0.253564	NaN	1.57865e+09	1557.26	1557.93	1558.21	1557.94	1558.29	1558.61	1558.61	0.282205	0.0168783	0.345546	0      
# length: 157
ck	10	1	87	H	1	0.0480219	28.8139	0.932473	0.253564	NaN	1.57865e+09	1560.12	1561.06	1561.32	1561.11	1561.42	1561.74	1561.74	0.263462	0.0499394	0.313497	0     
# length: 157
ck	10	1	88	H	2	0.138733	83.2417	0.788455	0.253564	1	1.57865e+09	1562.29	1563.09	1563.32	1563.23	1563.39	1563.78	1563.78	0.230348	0.14186	0.153354	0          
# length: 157
ck	10	1	89	H	2	0.131925	79.1569	0.973104	0.253564	1	1.57865e+09	1564.38	1565.37	1565.6	1565.5	1565.67	1566.05	1566.05	0.230006	0.133512	0.171666	0           
# length: 157
ck	10	1	90	H	2	0.116743	70.0475	0.560048	0.253564	2	1.57865e+09	1566.62	1567.18	1567.43	1567.3	1567.51	1567.86	1567.86	0.248396	0.116827	0.206409	1          
# length: 157
ck	10	1	91	H	2	0.0191303	11.4785	0.60599	0.253564	2	1.57865e+09	1568.35	1568.97	1569.21	1568.99	1569.29	1569.65	1569.65	0.237636	0.0252245	0.294742	1        
# length: 157
ck	10	1	92	H	1	0.152849	91.7116	0.591538	0.253564	2	1.57865e+09	1570.55	1571.15	1571.38	1571.31	1571.46	1571.83	1571.84	0.228013	0.158244	0.152988	0         
# length: 157
ck	10	1	93	H	1	0.00857748	5.14662	0.877441	0.253564	1	1.57865e+09	1572.46	1573.35	1573.54	1573.36	1573.68	1574.03	1574.03	0.186528	0.00896668	0.322552	1     
# length: 157
ck	10	1	94	H	1	0.162937	97.7647	0.527958	0.253564	1	1.57865e+09	1574.89	1575.43	1575.67	1575.59	1575.75	1576.11	1576.11	0.246636	0.166877	0.154727	1         
# length: 157
ck	10	1	95	H	1	0.120265	72.1607	0.606317	0.253564	2	1.57865e+09	1576.71	1577.32	1577.53	1577.44	1577.67	1578	1578	0.209752	0.124807	0.229682	0               
# length: 157
ck	10	1	96	H	2	0.130788	78.475	0.955909	0.253564	1	1.57865e+09	1578.52	1579.48	1579.71	1579.62	1579.79	1580.17	1580.17	0.228224	0.133504	0.169759	0          
# length: 157
ck	10	1	97	H	2	0.0163015	9.78113	0.708799	0.253564	2	1.57865e+09	1580.72	1581.44	1581.67	1581.46	1581.76	1582.13	1582.13	0.225111	0.0168763	0.302961	1       
# length: 157
ck	10	1	98	H	1	0.115158	69.0967	0.577761	0.253564	2	1.57865e+09	1582.67	1583.25	1583.49	1583.37	1583.58	1583.94	1583.94	0.236664	0.1166	0.214785	0           
# length: 157
ck	10	1	99	H	1	0.014262	8.55741	0.658089	0.253564	1	1.57865e+09	1584.54	1585.2	1585.44	1585.22	1585.52	1585.89	1585.89	0.236938	0.016716	0.304847	1          
# length: 157
