response	trial_nr	t_start	t_set	t_ball	t_release	t_response	t_goal	t_change	new_pos	correct
v	64	171.64786117799986	171.85172819399986	172.16561714199997	0	172.37513384900012	172.49822865299984	172.33272087600017	[-5]	1
n	65	174.229292343	174.4599701420002	174.7814879460002	0	174.97512379699992	175.11407302899988	174.88194930200007	[5]	1
n	66	176.844622522	176.96445802100015	177.28069866900023	0	177.55123189999995	177.6299372630001	177.34784494399992	[-5]	0
v	67	179.16077382999993	179.25329611200004	179.56330098900025	0	179.91145651500028	179.91419969400022	179.63048379700012	[-5]	1
v	68	181.64354222600014	181.7639349750002	182.07917743200005	0	182.2231990160003	182.42841634900014	182.21298558699982	[5]	0
n	69	183.9591435430002	184.2198736989999	184.52838942300014	0	184.75127092899993	184.87763963199995	184.6121997350001	[-5]	0
v	70	186.40826782700015	186.48396373200012	186.79436622799994	0	186.95949843800008	187.12692408800012	186.84485411000014	[-5]	1
n	71	188.85900093400005	189.11726447299998	189.42686242499985	0	189.6233828039999	189.77608255999985	189.54399182199995	[-5]	0
v	72	191.30647032600018	191.4282997270002	191.74286664200008	0	192.079312716	192.09345075200008	191.8932794719999	[-5]	1
n	1	200.40574033400026	200.88439980700014	201.18990627899984	0	201.32752543900006	201.52236673200014	201.3732602670002	[5]	1
v	2	203.25290661999998	203.30133887300008	203.62241786799996	0	203.8635813660003	203.95495584599985	203.68961143600018	[-5]	1
n	3	205.685375906	205.90821000999995	206.22161178600027	0	206.39960335500018	206.55416501599984	206.33874328699994	[5]	1
n	4	208.28462891400022	208.57228873099984	208.8874360640002	0	209.14365236699996	209.23665120199985	209.02125757700014	[-5]	0
v	5	210.76657529800013	210.82133050999983	211.136881635	0	211.4636850070001	211.47067774200013	211.28717475299982	[-5]	1
n	6	213.19981901099982	213.4853600370002	213.80259071299997	0	214.02374602100008	214.15178556599994	213.96972867800014	[-5]	0
v	7	215.68163622200018	215.9169776230001	216.23520959799998	0	216.47176656200008	216.58435702099996	216.41890164200004	[5]	0
n	8	218.11439862899988	218.37268137499996	218.68440231600016	0	219.06375597100032	219.03412609299994	218.75149291700018	[-5]	0
v	9	220.56360575400004	220.7085366629999	221.0170782770001	0	221.23195538000027	221.3661891480001	221.15077127299992	[5]	0
v	10	222.89588471600018	223.14154208699983	223.44956421999996	0	223.8718860250001	223.7993825980002	223.60000891000027	[5]	0
v	11	225.32887874200014	225.46112239800004	225.7821487450001	0	225.92792144400028	226.11470705700003	225.91597786400007	[-5]	1
v	12	227.844802523	227.876540492	228.19811287799985	0	228.39995314299995	228.54727831399987	228.33184660200004	[5]	0
n	13	230.07744586199988	230.17270073600002	230.48069305599984	0	230.72830754799998	230.82996018099993	230.66445941099983	[-5]	0
v	14	232.3602802710002	232.46108146200004	232.77998709099984	0	233.12002316500002	233.13066522500003	232.89708574399992	[-5]	1
v	15	234.85993818899988	235.09309615099983	235.41249163800012	0	235.59211768500018	235.76171957799988	235.5630071129999	[5]	0
n	16	237.29180550499996	237.5101825920001	237.828390356	0	238.0803822490002	238.1776316559999	237.99552707500015	[-5]	0
v	17	239.7077020490001	239.85282436900025	240.16096895500004	0	240.3682162340001	240.51024438900004	240.22815455399996	[5]	0
n	18	242.04004627099994	242.1410928549999	242.46027097000024	0	242.66418336700008	242.79283690400007	242.51081007699986	[5]	1
v	19	244.52382695200004	244.69395803099997	245.00960942400025	0	245.4802183730003	245.35923582700025	245.1599347629999	[-5]	0
n	20	246.88874672700013	247.00494370000024	247.32555851400002	0	247.6803182970002	247.6751771019999	247.3759041620001	[5]	0
v	21	249.20483346699984	249.44499863500005	249.7579911150001	0	249.9763181100002	250.0905747830002	249.8251108620002	[-5]	1
n	22	251.82100507699988	252.0938308650002	252.40717609700005	0	252.576348608	252.7397097349999	252.57424947400023	[5]	1
v	23	254.4707768379999	254.6220876020002	254.93969742799982	0	255.20038970099995	255.2724314699999	255.07356706300016	[-5]	1
v	24	257.0027681780002	257.3259125740001	257.63884972899996	0	257.8484747040002	257.98811503800016	257.68941194399986	[5]	0
n	25	259.51808597599984	259.661086654	259.971419988	0	260.39241785000013	260.3212369030002	260.12194431399985	[5]	0
v	26	261.8508949070001	261.90140355899985	262.220879255	0	262.42460334099997	262.570015197	262.3711854349999	[5]	0
n	27	264.09960446800005	264.20516733700015	264.52004355500003	0	264.68854422799996	264.8692667989999	264.6871471469999	[-5]	0
v	28	266.399053783	266.6052139630001	266.9193011010002	0	267.1687321180002	267.26858310900025	266.9864295420002	[5]	0
n	29	268.79917084199997	268.8372765590002	269.15194277399996	0	269.304665314	269.50114568200024	269.3354116139999	[-5]	0
v	30	271.0313138659999	271.11734983099996	271.434628124	0	271.640686663	271.7671101740002	271.5349908600001	[-5]	1
v	31	273.4973647749998	273.6213512009999	273.93377947399995	0	274.20873579	274.26635571299994	274.0342769409999	[-5]	1
v	32	276.00200924599994	276.253849188	276.56634187300006	0	276.75271481300024	276.9155511859999	276.666749258	[5]	0
n	33	278.4464748790001	278.60606241999994	278.9157639220002	0	279.12079935500014	279.26484018600013	279.0659995619999	[-5]	0
n	34	280.794737274	281.04673350400026	281.364798565	0	281.6171744799999	281.71399664399996	281.4819796900001	[-5]	0
v	35	283.2447490469999	283.4295595220001	283.7476434370001	0	283.91298981	284.07992332899994	283.8645291409998	[-5]	1
v	36	285.81018679399995	286.09373785800017	286.41325422499995	0	286.5451779600003	286.7624385899999	286.59664175499984	[5]	0
n	37	288.29232815900014	288.3975741029999	288.712500957	0	288.84899547700024	289.04505003700024	288.79630973099984	[5]	1
v	38	290.7755930019998	291.006602726	291.32831496200015	0	291.56908919100033	291.66087802699985	291.37881270800017	[-5]	1
v	39	293.3911643040001	293.63916198100014	293.96088546400006	0	294.1053103250001	294.2934007580002	294.09462474400016	[-5]	1
v	40	296.0240111920002	296.30983953099985	296.6267265770002	0	296.873088627	296.959212149	296.7104585930001	[-5]	1
v	41	298.68968302600024	298.82180226399987	299.142616565	0	299.265279446	299.4750796630001	299.22634502400024	[-5]	1
n	42	301.2052584500002	301.32587053099996	301.64177221399996	0	301.8331885970001	301.97432793400003	301.7089223759999	[5]	1
v	43	303.70482114800006	303.965914591	304.27438758100016	0	304.51329063799994	304.6068335330001	304.45806492300017	[-5]	1
n	44	306.33708533300023	306.46191367300025	306.77351062200023	0	306.9292531670003	307.1060506929998	306.8906877620002	[5]	1
v	45	308.83655589299997	309.11782170100014	309.4393484840002	0	309.65731703400024	309.7718918310002	309.60651776600025	[-5]	1
n	46	311.50215160300013	311.7019299520002	312.0219331070002	0	312.21735801700015	312.354477803	312.1390018870002	[5]	1
v	47	314.0848407110002	314.33471580800006	314.65439013900004	0	314.889768519	315.0036298519999	314.7548558530002	[5]	0
n	48	316.5338775280002	316.66213688900007	316.9703352810002	0	317.3134455290001	317.320969373	317.13744995000025	[5]	1
n	49	319.05002711399993	319.05460096700017	319.3695995170001	0	319.593496424	319.71879083700014	319.52001702100006	[-5]	0
v	50	321.24871261499993	321.53446537399986	321.85218485999985	0	322.03374405500017	322.20135607400016	321.93609721600023	[5]	0
v	51	323.73109988199985	323.79025576999993	324.10146056700023	0	324.45764544600024	324.4512126079999	324.15190044400015	[-5]	0
v	52	325.981568786	326.2145642820001	326.5340183359999	0	326.721575861	326.8832039600002	326.63445030799994	[5]	0
n	53	328.413927992	328.41812448500013	328.73337756399997	0	328.9376345410001	329.0659922959999	328.8671179180001	[5]	1
n	54	330.79642811700023	330.8553403820001	331.1659199179999	0	331.44167022700003	331.5151329549999	331.2830510250001	[-5]	0
v	55	333.0452155920002	333.26371769000025	333.5818286150002	0	333.769708026	333.93104366199987	333.66566706000003	[5]	0
v	56	335.46111702100006	335.47175454399985	335.78118264900013	0	336.0337348420003	336.13035143000025	335.8482982360001	[5]	0
n	57	337.660613001	337.759550193	338.08042445	0	338.3697873360002	338.412986759	338.130893434	[5]	1
v	58	340.1434711910001	340.34320047200026	340.6629440470001	0	340.865882863	340.9955203710001	340.76343079200024	[-5]	1
n	59	342.7258178400002	342.84763395400023	343.16218558499986	0	343.36990294299994	343.49478480100015	343.32929760800016	[5]	1
v	60	345.22501173	345.2865308390001	345.59475145600027	0	345.90592337399994	345.92729593600006	345.6452265610001	[-5]	1
n	61	347.65837124400014	347.8556669479999	348.1773932780002	0	348.45049423499995	348.52653941300014	348.2278079319999	[-5]	0
v	62	350.0566118659999	350.2309392259999	350.54333958000007	0	350.7780277229999	350.87574553000013	350.6269762510001	[-5]	1
v	63	352.60650521200023	352.89469685099994	353.2090960129999	0	353.6100317630003	353.55888625700027	353.27623406700013	[-5]	0
v	64	355.0881980280001	355.3991890090001	355.70824342700007	0	355.83409021000034	356.057465849	355.84287943000027	[5]	0
n	65	357.587231254	357.8228334139999	358.14083852800013	0	358.2661375450002	358.4901093940002	358.24128878700003	[-5]	0
v	66	360.01994626199985	360.198842195	360.50683894099984	0	360.7542040600001	360.83930832099986	360.6905097130002	[-5]	1
v	67	362.5695041990002	362.7753831	363.0893069980002	0	363.2262985460002	363.4218890729999	363.17310959299994	[-5]	1
n	68	365.1529886359999	365.3989291769999	365.70515650900006	0	366.0502338670003	366.0557947000002	365.80561056600027	[5]	1
v	69	367.7851094870002	367.84824508300017	368.1544616880001	0	368.3464024320001	368.50362387099995	368.2715313110002	[5]	0
n	70	370.0337416450002	370.18296650799994	370.50389031199984	0	370.6824274999999	370.83619762299986	370.587444838	[5]	1
[]	71	372.56654878200015	372.7349955939999	373.0528686440002	0	0.0	373.4026008320002	373.23667725099995	[5]	0
n	72	374.93254455199985	375.15119784599983	375.4688502439999	0	375.69844669500026	375.801323014	375.635866392	[5]	1
n	1	425.96888816599994	429.37618604299996	429.68524939100007	0	429.8275235330002	430.03444040700015	429.7856937440001	[-5]	0
v	2	431.56408363499986	431.7930648460001	432.1011873729999	0	432.275587225	432.45035605700014	432.268434434	[5]	0
n	3	433.980435293	434.05617730699987	434.3672530409999	0	434.51574633200016	434.71633212000006	434.5338791240001	[-5]	0
v	4	436.24654445199985	436.49669495900025	436.81634758200016	0	436.9479370700001	437.16556766199983	436.99974942000017	[5]	0
v	5	438.69557953000003	438.78419017700026	439.0990369870001	0	439.259645781	439.4481944710001	439.14946590399995	[5]	0
n	6	440.978888136	441.2562541719999	441.56495345700023	0	441.7397125299999	441.89743447	441.7153697680001	[5]	1
n	7	443.62798045499994	443.7602982459998	444.0808445460002	0	444.227738046	444.43002384700003	444.214533674	[-5]	0
v	8	445.9606007130001	446.0720414450002	446.3800614840002	0	446.5158183530002	446.7292596440002	446.54688905800003	[5]	0
v	9	448.2596652850002	448.5054813820002	448.8126297859999	0	449.03575369500004	449.1452509400001	448.92980505900005	[-5]	1
n	10	450.87541749599995	451.1609705239998	451.4785394710002	0	451.7078172290003	451.8109843010002	451.61224272000027	[5]	1
n	11	453.5414492730001	454.2254826630001	454.54416756599994	0	454.85192271899996	454.8934623609998	454.66138302599984	[-5]	0
v	12	456.4232567879999	456.5052235590001	456.8268294290001	0	456.9962746420001	457.1760398800002	456.9939568640002	[5]	0
n	13	458.7063561320001	458.91260161399987	459.22612647000005	0	459.45210704500005	459.5753376900002	459.326563999	[-5]	0
v	14	461.10524159800025	461.4093861659999	461.72543609700006	0	461.9800015310002	462.057857841	461.7924421590001	[-5]	1
n	15	463.78805209400025	464.26477135799996	464.5744261250002	0	464.7320405119999	464.90697639100017	464.65828383999997	[5]	1
v	16	466.63746487100025	466.8727475159999	467.19028399399986	0	467.41215056500005	467.522813135	467.3407150349999	[-5]	1
n	17	469.2530195300001	469.553088182	469.8728925999999	0	470.1001609350001	470.2053242699999	469.95660413999985	[5]	1
v	18	471.93576230200006	472.14566239800024	472.4553199840002	0	472.63621407100027	472.7880435870002	472.64078081900016	[-5]	1
n	19	474.51848217999986	474.56896818199994	474.887882944	0	475.0762592690003	475.237084204	475.0716567899999	[-5]	0
n	20	476.76688218300023	476.77756829200007	477.08721228600007	0	477.31631831100003	477.4364423830002	477.15433318600026	[-5]	0
v	21	478.96641887199985	479.19325308999987	479.5031335479998	0	479.7083535890001	479.83572817899994	479.65360915400015	[-5]	1
v	22	481.5666145109999	481.6904189060001	482.00234349699986	0	482.15638790899993	482.334890353	482.11947340000006	[-5]	1
n	23	484.06553315300016	484.20230322199995	484.51828017900016	0	484.716711177	484.850822162	484.56879176500024	[5]	1
v	24	486.58115826699986	486.697102309	487.01747175499986	0	487.1965006800001	487.35001925999995	487.16788937399997	[-5]	1
n	25	489.0803732019999	489.3218484580002	489.63334704299996	0	489.83655704600005	489.98254004599994	489.71718644500015	[-5]	0
v	26	491.5121797930001	491.60915341500004	491.9159514090002	0	492.0925797540003	492.26517220000005	491.98306299700016	[5]	0
v	27	493.795100329	493.87311309000006	494.1819298380001	0	494.45261464700025	494.5310726900002	494.3157746050001	[5]	0
n	28	496.06111971200016	496.31340525199994	496.6312507769999	0	496.92474306700024	496.9636744260001	496.69822876299986	[5]	1
n	29	498.6945421129999	498.7218962940001	499.0303694190002	0	499.2687517090003	499.3629274310001	499.16416224700015	[5]	1
v	30	501.09349966900027	501.2175415739998	501.529609919	0	501.94080398799997	501.87937408200014	501.63004526199984	[-5]	0
n	31	503.40908994500023	503.5538406750002	503.8622026930002	0	504.0208740400003	504.19473626299987	504.0456970360001	[5]	1
v	32	505.92582562200005	506.1215584229999	506.42810361500005	0	506.68495696300033	506.76064967599996	506.57857312199985	[-5]	1
n	33	508.49259093	508.69837285099993	509.01069185899996	0	509.21302844499996	509.3432229539999	509.16109940700017	[5]	1
v	34	511.07381118700005	511.32975045500007	511.64315446599994	0	511.83701246300006	511.99237223	511.74372099599987	[5]	0
n	35	513.5234854099999	513.697694639	514.0091134700001	0	514.197083731	514.3583001299999	514.126369266	[-5]	0
v	36	515.888583334	516.0817489840001	516.391715446	0	516.565049631	516.7409661770002	516.4588366419998	[5]	0
n	37	518.271167465	518.3469387509999	518.6577212110001	0	518.8851797370003	519.0068265479999	518.7914243509999	[-5]	0
v	38	520.5376197770001	520.6978585500001	521.0069041800002	0	521.2054206749999	521.3561685750001	521.1573658480002	[5]	0
v	39	522.886128649	523.0099879519998	523.3228640130001	0	523.5253573670002	523.6721265410001	523.4399821269999	[5]	0
n	40	525.201805018	525.2818381110001	525.5888916439999	0	525.869225202	525.9213870140002	525.6893209270002	[5]	1
n	41	527.6563730040002	528.0658173860002	528.3713118360001	0	528.5812880600001	528.7205746109998	528.4218713989999	[-5]	0
v	42	530.2502233979999	530.5147870370001	530.8205421490002	0	530.9893156430003	531.153077769	530.904333724	[-5]	1
v	43	532.8844093120001	533.081999474	533.4031390350001	0	533.5894283930002	533.7523360670002	533.4868780500001	[5]	0
n	44	535.282272504	535.3391147349998	535.6523954519998	0	535.8454777410002	536.001638488	535.7862335139998	[-5]	0
v	45	537.5317581489999	537.7231021819998	538.0349637700001	0	538.2538057030001	538.3841768870002	538.2020932360001	[5]	0
v	46	539.914129019	540.0506369750001	540.3675917549999	0	540.5497073770002	540.7001274889999	540.4514791760002	[-5]	1
n	47	542.430996734	542.77815573	543.100119193	0	543.4852815180002	543.4498246399999	543.250498373	[5]	0
n	48	544.9791923409998	545.1703907249998	545.4826727919999	0	545.78959442	545.8318993140001	545.649757318	[-5]	0
v	49	547.3620127300001	547.5153196629999	547.8321504730002	0	548.0056321350003	548.1811569420001	547.9491325240001	[5]	0
v	50	549.7112902059998	549.971528561	550.2812260229998	0	550.4295198750001	550.6137279270001	550.4479853080002	[-5]	1
n	51	552.3444609110002	552.58641932	552.897142966	0	553.062169151	553.2462448880001	552.9975201779998	[-5]	0
v	52	554.7768418320002	555.003540192	555.3130140510002	0	555.49381051	555.645506159	555.3802079450002	[-5]	1
n	53	557.3760519850002	557.6113006260002	557.9288213610002	0	558.1018366130002	558.2614610690002	557.9792760569999	[5]	1
v	54	559.9918829200001	560.235434788	560.5446410509999	0	560.701890629	560.8772060010001	560.7126038189999	[-5]	1
n	55	562.6081168300002	562.6984947430001	563.0105436690001	0	563.1019220890003	563.359753965	563.0943305229998	[-5]	0
v	56	564.889889048	564.9717205679999	565.2931928319999	0	565.478302605	565.6257328930001	565.4273117030002	[-5]	1
n	57	567.3562780339998	567.5791125760002	567.8923921420001	0	568.030005303	568.224912785	568.0095029029999	[5]	1
v	58	569.9558396030002	570.1953361340002	570.5082937749999	0	570.6940740069999	570.8408269649999	570.6920212660002	[-5]	1
n	59	572.5712672909999	572.7159205870003	573.0240976260002	0	573.1501181980002	573.3566689130002	573.158733799	[5]	1
v	60	575.0885129130002	575.1076614500003	575.4233817640002	0	575.6621964579999	575.7725931340001	575.5404963209999	[5]	0
v	61	577.3029018520001	577.4042293440002	577.722684625	0	577.9573838910001	578.0718773630001	577.9064689400002	[5]	0
n	62	579.6022206490002	579.7638087400001	580.0719310979998	0	580.1982511179999	580.404492656	580.1723833679998	[5]	1
n	63	582.134940589	582.2839431749999	582.6044752140001	0	582.8942692559999	582.9370833359999	582.788274389	[5]	1
n	64	584.667514359	584.82711888	585.1370764409999	0	585.3903557420003	585.486254632	585.3208101509999	[-5]	0
v	65	587.0163564730001	587.0670191980003	587.3863451910001	0	587.6304444520001	587.7188901449999	587.436805672	[-5]	1
n	66	589.4494129559998	589.6992523819999	590.018855586	0	590.2144796120001	590.351452244	590.1026856899998	[5]	1
v	67	592.0816699319998	592.1471379899999	592.4680945099999	0	592.6786368790004	592.8173013989999	592.5685454059999	[5]	0
n	68	594.3475068970001	594.3711900480002	594.684136935	0	594.9746098340001	595.0332933889999	594.7345560530002	[-5]	0
v	69	596.5633731170001	596.756129765	597.066688939	0	597.422525896	597.4164311989998	597.1172401650001	[5]	0
v	70	598.9459843770001	599.043289486	599.3493417670002	0	599.6466397960003	599.6818523110001	599.4164366559999	[-5]	1
n	71	601.412121496	601.7082419210001	602.0151819430002	0	602.3747284579999	602.3649242830002	602.0823484070002	[5]	0
v	72	603.8943084020002	604.1084233740003	604.4144313639999	0	604.6707370710001	604.7469609569998	604.4649396740001	[-5]	1
n	1	851.721193929	852.4974635829999	852.8043983110001	0	853.1558029180001	853.1542626810001	852.9714911400001	[5]	0
v	2	854.6837064609999	854.801530065	855.1203616130001	0	855.2678456860003	855.4696129280001	855.2042015249999	[5]	0
v	3	856.9997792419999	857.0249580650002	857.3363320419999	0	857.5159247320003	857.6689313759998	857.470107831	[-5]	1
v	4	859.399649166	859.5365496869999	859.8524715399999	0	860.0520611810002	860.184828549	859.9360027480002	[-5]	1
n	5	861.9152272740002	861.9766352490001	862.2848529140001	0	862.4920536630002	862.6340274630002	862.3519310259999	[-5]	0
n	6	864.165949316	864.1767248010001	864.4841429020003	0	864.843943849	864.8339117680002	864.6346059960001	[-5]	0
n	7	866.3636123460001	866.4329488910003	866.7501218940001	0	866.956114262	867.0993197329999	866.9172269139999	[-5]	0
v	8	868.6296161270002	868.736700034	869.049531876	0	869.284137007	869.3986099059998	869.149948968	[5]	0
v	9	870.9285084409998	871.4008159129999	871.715308108	0	871.916155724	872.047781406	871.7658082510002	[-5]	1
v	10	873.7783820469999	874.080863868	874.3977573090001	0	874.69225792	874.7469679649998	874.5816047030003	[5]	0
v	11	876.277295113	876.312941911	876.630459641	0	876.8522746530002	876.962943167	876.7308497230001	[-5]	1
n	12	878.6934000820002	878.962127369	879.2796047679999	0	879.4923580120003	879.6121934430003	879.4134821160001	[5]	1
n	13	881.3430248270001	881.3851981870002	881.6955897100001	0	881.9403972170003	882.1113770060001	881.8293990689999	[-5]	0
v	14	883.6420910390002	883.7848459410002	884.0947758779998	0	884.3564559220004	884.444042823	884.2118957060002	[5]	0
n	15	885.9740688850002	886.1694315650002	886.4774373660002	0	886.8204764420002	886.8279872440003	886.6444885360002	[-5]	0
v	16	888.3566281220001	888.4344848780001	888.743325899	0	888.9965601020003	889.0758882210002	888.79382283	[-5]	1
n	17	890.8063939150002	891.0415945989998	891.3592074090002	0	891.620598083	891.6917321390001	891.4097897790002	[5]	1
v	18	893.4229693440002	893.4734827249999	893.7918359250002	0	894.05263642	894.140995066	893.975536639	[5]	0
n	19	895.6709172710002	895.7453408060001	896.0577500200002	0	896.3167016060002	896.3902952530002	896.1915397319999	[5]	1
