response	trial_nr	t_start	t_set	t_ball	t_release	t_response	t_goal
v	1	826.658591634	1.1662998339998012	1.4722663130005458	0	0.04128903899982106	1.5715120009999737
n	2	830.4847979599999	0.3401606060006088	0.6618442540002434	0	0.0007537399997090688	0.7943224450000343
[]	3	833.5346734029999	0.2983100810006363	0.610967876000359	0	-834.1456412790003	0.7274093610003547
v	4	835.7915359130002	0.2584119200000714	0.5704417079996347	0	0.10640268600036507	0.7692789539996738
v	5	838.815491376	0.2818963750005423	0.5950181200005318	0	0.12178291300006094	0.8109989049999058
n	6	841.1560470060003	0.21401239900023938	0.5213349010000456	0	0.08688620599968999	0.6035742209996897
v	7	843.2892400030005	0.03171924499929446	0.35330246000012266	0	0.1377819309991537	0.6024783399998341
v	8	845.4213521769998	0.19566604100054974	0.5038246580006671	0	0.14319157199952315	0.7863076780004121
n	9	847.7374395750003	0.11971085400000447	0.4369196110001212	0	0.08525577599993994	0.5200848479998967
n	10	849.7865306940002	0.2550407720000294	0.5705505269997957	0	0.11956650299998728	0.7697760949995427
n	11	852.811581123	0.4374735540004622	0.7443671270002596	0	0.06442296800014446	0.843689354000162
v	12	855.9099310310003	0.3150239110000257	0.6284140139996452	0	0.0900946430001568	0.8277133929996126
v	13	858.9923212089998	0.1767811409999922	0.4951002050001989	0	0.09302873399974487	0.6943462560002445
n	14	861.9413004690005	0.24381658199945377	0.5618078640000022	0	0.04536961699977837	0.761057869999604
v	15	864.9570223560004	0.2770594949997758	0.5951101319997179	0	0.08468610900035856	0.8443397080000068
n	16	867.3311984330003	0.14291627799957496	0.4535305689996676	0	0.02781006300028821	0.5195554179999817
v	17	870.1052691700006	0.24782950799999526	0.5620124679999208	0	0.12933093999981793	0.794449787999838
v	18	873.1543363380006	0.2643397530000584	0.5784814259995983	0	0.04773978699995496	0.7278404779999619
n	19	875.4117496710005	0.10164911499941809	0.4203916999995272	0	0.09244057500018243	0.6030193289998351
v	20	877.5445573289999	0.16858226800013654	0.48690897000051336	0	0.1492759369994019	0.7695102380002936
v	21	879.8436878230004	0.021660985999915283	0.3371043669994833	0	0.16781508799977018	0.4536041020000994
v	22	881.8266540200002	0.27948481800012814	0.5867913319998479	0	0.1275119479996647	0.8193053889999646
n	23	884.9007313230004	0.9085559670002112	1.2281148040001426	0	0.14784472399969673	1.4773661700000957
v	24	887.907842523	0.17430621800031076	0.48695128899998963	0	0.017875481999908516	0.6362247500001104
v	25	890.0737603950001	0.2478115579997393	0.5536561310000252	0	0.07331472700025188	0.8195626090000587
n	26	893.14848678	0.4931308840004931	0.8113010160004706	0	0.1569439439999769	1.0937764700001935
v	27	895.7720719710005	0.02963106799961679	0.33703411699934804	0	0.07185124799980258	0.42099876099928224
v	28	898.4465290489998	0.2751401520008585	0.5949609600002077	0	0.07518494899977668	0.6793192840004849
v	29	901.3789822910003	0.07140157199955866	0.3782918819997576	0	0.007595344000037585	0.5441282619995036
v	30	904.1778781350004	0.12840721100019437	0.4450567719995888	0	0.10989365700061171	0.6109741489999578
v	31	907.0434192789999	0.23113253500014252	0.5452625210000406	0	0.11208424600044964	0.6626248790007594
n	32	909.2343737170004	0.22317408900016744	0.5369952069995634	0	0.041538708999723895	0.6029227029994217
v	33	912.0920190070001	0.26967014799993194	0.5783545470003446	0	0.03058303999932832	0.7109617850001086
v	34	915.0574801749999	0.3125976850005827	0.628592486999878	0	0.09480678500040085	0.7778624130005483
n	35	917.3650406140005	0.09250590099964029	0.40371712199976173	0	0.08416258800025389	0.569859051000094
v	36	920.1893518759998	0.45322204800049803	0.7616873760007365	0	0.04604434699922422	0.8776931790007438
n	37	922.596943003	0.13271650500064425	0.45341028599978017	0	0.002647796000019298	0.6193626020003649
v	38	925.4706644859998	0.20362165500046103	0.5121150780005337	0	0.09414883999943413	0.6780257280006481
v	39	928.403719983	0.0699718350006151	0.37815655899976264	0	0.13561347700033366	0.5607201620005071
n	40	930.4942706330003	0.2603619929996057	0.5701943289996052	0	0.1005973310002446	0.7861480550000124
v	41	932.8103119110001	0.31274959500024124	0.6201414859997385	0	0.11060797400023148	0.737453030999859
v	42	935.8013265220006	0.2963614329992197	0.6124765429995023	0	0.0952365249995637	0.6946024959997885
v	43	938.0250664189998	0.13662024200039014	0.4536924080002791	0	0.26232371300011437	0.7210150720002275
v	44	940.9994678499997	0.3065143640005772	0.6283086290004576	0	0.09739270799946098	0.9108603100003165
v	45	943.440309607	0.12186125200059905	0.43683494000015344	0	0.032292781000251125	0.5693574300003093
v	46	946.2642221830001	0.3462681560004057	0.6618986129997211	0	0.13509229900046194	0.8778104570001233
n	47	948.671675996	0.18701270700057648	0.503752607000024	0	0.053839496999898984	0.6530395400004636
v	48	950.8543985840006	0.4996256189997439	0.8201729919992431	0	0.042725244000394014	1.0693842040000163
v	49	953.4536437699999	0.31684595700062346	0.6368381350002892	0	0.05874319800022931	0.7042140260000451
n	50	956.4111156110002	0.3361048209999353	0.6450422400002935	0	0.17312543899970478	0.8943266890000814
v	51	958.8350764140005	0.3028462739994211	0.6203552269998909	0	0.00596968499939976	0.7196983730000284
v	52	961.809430882	0.33798500100056117	0.6450103460001628	0	0.10296001999995497	0.8276472369998373
n	53	964.1671936909997	0.2668015060007747	0.586511124000026	0	0.07566407700051059	0.7358180360006372
v	54	966.4329561280001	0.30632671600051253	0.6200170629999775	0	0.15272772800017265	0.9026369889998023
v	55	968.8659963400005	0.4407721549996495	0.7528058869993401	0	0.3705872629998339	1.0358951250000246
v	56	971.4310174070006	0.26850711699989915	0.587023479999516	0	0.13166029799958778	0.8363153509999393
v	1	1315.5831244030005	1.0798890319993006	1.3928363509994597	0	0.12151067800004967	1.6081051000001025
v	2	1318.7208616500002	0.333750013000099	0.6536716609998621	0	0.07499224300045171	0.7862465090001933
n	3	1321.7620579350005	0.3484699719992932	0.6615375319997838	0	0.12992952300010074	0.8107776489996468
v	4	1324.1030578990003	0.09650965899982111	0.4031431490002433	0	0.14337255699956586	0.5857659710000007
v	5	1326.2188915460001	0.04413913999997021	0.3533279200000834	0	0.11766945099952864	0.4365281030004553
n	6	1328.1846230769997	0.09456675199999154	0.40361396000025707	0	0.005362802000490774	0.5029093430002831
v	7	1330.9421889040004	0.6885619509994285	0.9950707620000685	0	0.16041401499933272	1.1942651999997906
v	8	1334.3914150420005	0.07980080699962855	0.3949894209999911	0	0.0712926009991861	0.5608214650001173
n	9	1337.2070524380006	0.07980182399933256	0.3950620629993864	0	0.12764699600029417	0.5290306159995453
v	10	1339.9901290930002	0.1049635159997706	0.4110404689999996	0	0.04066217800027516	0.4770178759999908
v	11	1342.7220908790005	0.14069801699952222	0.4616203289997429	0	0.026110271999641554	0.6108517160000702
n	12	1344.8626263739998	0.21656859500035353	0.5370172700004332	0	0.010190334000071744	0.6695823790005306
v	13	1347.7868919900002	0.03584220799984905	0.34522885699971084	0	0.1017785060003007	0.5611433949998172
n	14	1349.877868605	0.05700993299979018	0.370179157000166	0	0.00986045700028626	0.4528726770004141
[]	15	1351.8606261969999	0.17004303000067011	0.48681328400016355	0	-1352.347439481	0.5699423639998713
v	16	1353.959740247	0.1748080370007301	0.4870664440004475	0	0.10721313300018664	0.6695913339999606
n	17	1356.1590213870004	0.2875607320002018	0.6036550799999532	0	0.12745020100010152	0.7862958119994801
v	18	1358.474979394	0.035872989000381494	0.3537700080005379	0	0.09330570299971441	0.5196515340003316
v	19	1361.249424312	0.03803035400051158	0.3450627849997545	0	0.06357602400021278	0.5943394100004298
n	20	1363.3735416079999	0.18517824100035796	0.5036692600006063	0	0.2849551449999126	0.7533317600000373
n	21	1365.656003858	0.11140030899969133	0.4204610130000219	0	0.11764289199982159	0.6862957290004488
v	22	1368.5970447290001	0.05053947299984429	0.361797886000204	0	0.051303641999766114	0.42923228699964966
n	23	1371.2796296840006	0.5753856049996102	0.8949318179993497	0	0.09160671800054843	1.1107640430000174
v	24	1373.9201304160006	0.2547261839999919	0.5704164649996528	0	0.04765144399971177	0.7029260350000186
v	25	1376.8773481859998	0.31363009000051534	0.6288448080003946	0	0.10402500399959536	0.7120384429999831
n	26	1379.1197081	0.3113647400004993	0.619094698000481	0	0.0476226709997718	0.7183546670003125
v	27	1382.0929123530004	0.22691120999934355	0.5449384200001077	0	0.1805459309998696	0.8275106749997576
v	28	1384.4503166220002	0.30067053499988106	0.6201906839996809	0	0.10011860600025102	0.8360385369996948
n	29	1386.815941037	0.10309997400054272	0.4204719469998963	0	0.062042032000135805	0.6697116929999538
n	30	1389.0152027559998	0.1765448150008524	0.4872162500005288	0	0.11608437299946672	0.6197419750005793
v	31	1391.8897128469998	0.2293784980001874	0.5450755830006528	0	0.19169573899944226	0.7283966600007261
n	32	1394.1482950609998	0.14711664900005417	0.45247381000081077	0	0.06594539699926827	0.6517192210003486
v	33	1397.0544144610003	0.29801720100022067	0.6120438520001699	0	0.07206591099929938	0.7446751649995349
n	34	1400.0538752540006	0.24988441400000738	0.5617120970000542	0	0.050970906999282306	0.6609331919999022
v	35	1402.9695937269998	0.22288838800068334	0.5283650640003543	0	0.09666599799948017	0.7942567310001323
n	36	1406.0182839039999	0.1330344200005129	0.4454048360003071	0	0.10699059400030819	0.6780011030004971
v	37	1408.9509297410004	0.28978124799959915	0.5951628319999145	0	0.06505058999937319	0.844354795000072
n	38	1411.3249426620005	0.22665372999927058	0.5370715039998686	0	0.08477674400000978	0.8196220579993678
v	39	1413.6744074300004	0.07783431299958465	0.38689958799932356	0	0.11745500000051834	0.5861500649998561
v	40	1416.515057214	0.10917267500008165	0.42867406200002733	0	0.03544365200013999	0.5279774460004774
v	41	1419.297884054	0.10165973699986353	0.4117641200000435	0	0.04513611699985631	0.5109558869999091
n	42	1422.0640462890005	0.34418693399948097	0.6613015929997346	0	0.06148709399985819	0.7286447599999519
v	43	1425.046287663	0.13889281299998402	0.44473176400060765	0	0.23209403199962253	0.7106740560002436
v	44	1428.0115254110005	0.2853546289998121	0.5951589930000409	0	0.06850126199969964	0.877753567999207
v	45	1430.4190458960002	0.22898048000024573	0.5369996090003042	0	0.1513475980000294	0.7195127839995621
v	46	1432.6682555570005	0.2687462969997796	0.5872648899994601	0	0.1395284840000386	0.8197108269996534
n	47	1435.742508884	0.19312927700048022	0.5118053249998411	0	0.012778439000612707	0.6111219080003139
n	48	1438.6080929560003	0.31276917299965135	0.628650505999758	0	0.05430564699963725	0.8112042780003321
v	49	1440.9490817360002	0.30664268100008485	0.6202974959996936	0	0.1938494330006506	0.8861011219996726
v	50	1444.0902207099998	0.021600555000077293	0.32818149000013364	0	0.17684251700029563	0.41133309800079587
v	51	1446.0312903960003	0.5291546669996023	0.8363691429995015	0	0.06358183900010772	0.9357609999997294
v	52	1449.2213595290004	0.40286218199980794	0.7120426880001105	0	0.11793198899977142	0.9112237159997676
v	53	1452.3871978960005	0.38226047699936316	0.6951906019994567	0	0.11301572299998952	0.927691945999868
v	54	1455.5697158060002	0.031610652999916056	0.34506768800019927	0	0.10459989899936772	0.46246859399980167
v	55	1458.2855817979998	0.5227523600005952	0.8282669690006514	0	0.02556524199917476	1.060760238000512
n	56	1461.6011015479999	0.671519750000698	0.9782470850004756	0	0.1761716979999619	1.2441767930004062
v	1	1469.0495070850002	0.8306583149997095	1.144115705999866	0	0.06601358100033394	1.2433648899996115
v	2	1472.5475302579998	0.4218348670001433	0.7284566550006275	0	0.03954452899961325	0.7944025209999381
n	3	1475.5964627399999	0.2838171990006231	0.5952601690005395	0	0.13995846399939182	0.8611654200003613
v	4	1478.7124462339998	0.39266904500072997	0.7116340640004637	0	0.18762400899959175	0.861420833000011
n	5	1481.103531758	0.241751282000223	0.55313797800045	0	0.2350668749995748	0.7695945270006632
v	6	1483.4024767460005	0.2542370490000394	0.5701445259992397	0	0.047191296000164584	0.8193584559994633
n	7	1485.7526184280005	0.23994021599992266	0.5526369049994173	0	0.2585693420005555	0.7357193139996525
v	8	1488.0174760589998	0.2077281199999561	0.5203500140005417	0	0.1780063770002016	0.7529469600003722
v	9	1491.024786332	0.20806857600018702	0.5287503950003156	0	0.17040755299967714	0.7946625499998845
v	10	1494.0744501660001	0.08621126500020182	0.39488729200002126	0	0.110673045999647	0.6607565379999869
n	11	1496.990040912	0.31484587700015254	0.628315079999993	0	0.009656172999711998	0.760983201000272
v	12	1500.005402748	0.22737493000022369	0.545402376000311	0	0.06920901000012236	0.7612437079997108
n	13	1502.2962728100001	0.20168160899993381	0.5204037590001462	0	0.13164476200017816	0.7030006759996468
v	14	1504.5288968200002	0.14476879599988024	0.45381633000033617	0	0.05335504699996818	0.7029886919999626
n	15	1506.761513378	0.1364056990005338	0.45381369500046276	0	0.19671383299919398	0.6369664410003679
v	16	1508.9272924300003	0.19343992099948082	0.504048502999467	0	0.052762258000257134	0.6200436290000653
n	17	1511.076887362	0.04414519300007669	0.3537699070002418	0	0.05349519300034444	0.4697035440003674
v	18	1513.0762313880005	0.13263656699928106	0.45381669600010355	0	0.0024922429993239348	0.5363924129997031
v	19	1515.1423384600002	0.258508148999681	0.5703227920002973	0	0.011641856999631273	0.686211803000333
v	20	1517.3583615920006	0.17848212699936994	0.4870702109992635	0	0.2708359850003035	0.770934089999173
v	21	1520.3828074849998	0.2583893190003437	0.5781421370002136	0	0.14734361699993315	0.8607175540000753
n	22	1522.7732216590002	0.035991253000247525	0.3537113689999387	0	0.07745314099975076	0.4863321980001274
n	23	1525.514249463	0.12794117300018115	0.44514728500053025	0	0.06095684999945661	0.5610908930002552
v	24	1527.6050708760004	0.0843184220002513	0.403708030999951	0	0.21162313599961635	0.6212740270002541
v	25	1529.755332537	0.1497075240004051	0.4695619000003717	0	0.11575185699985013	0.6686842250001064
v	26	1532.6787585319998	0.29838154100070824	0.6117066209999393	0	0.08996842700071284	0.7130551670006753
n	27	1535.6447108430002	0.1324110590003329	0.44485296000038943	0	0.13093396099975507	0.6607691660001365
v	28	1537.8353332249999	0.021807400000398047	0.3369516940001631	0	0.10426253199966595	0.4861606490003396
n	29	1539.8510773340004	0.11819688899959147	0.4372083170001133	0	0.1485519749994637	0.6863848639995922
v	30	1542.0673899570002	0.279089132000081	0.5867742860000362	0	0.04644574899975851	0.7193552580001779
v	31	1545.0418018720002	0.25631576999967365	0.5781748760000482	0	0.008659551999699033	0.6606931690002966
n	32	1547.232318407	0.19378042399966944	0.5036752670002898	0	0.06068400299955101	0.5709985390003567
v	33	1550.0568590660005	0.21650370599945745	0.5281270979994588	0	0.06807902499986085	0.6773929499995575
n	34	1552.2640418870005	0.19341638199966837	0.5036469999995461	0	0.12506941500032553	0.6528456339992772
n	35	1554.4475659250002	0.0041359059996466385	0.3195343999996112	0	0.16583734600044409	0.46923559900005785
v	36	1556.445934626	0.22876084600011382	0.5370957770001041	0	0.05375944499974139	0.7196355559999574
v	37	1558.6955603750002	0.23519715699967492	0.5533557059998202	0	0.08395727100014483	0.80264723900018
n	38	1561.0281609459998	0.1342568090003624	0.45340805200066825	0	0.3393755439992674	0.7365374170003633
n	39	1563.2938037109998	0.08417416200063599	0.4037612040001477	0	0.21948411599987594	0.6377787280007396
v	40	1566.1851852219997	0.20161261600060243	0.511386040000616	0	0.028321284999947238	0.5773677300003328
v	41	1569.016937282	0.011514056000123674	0.3288113280004836	0	0.04326751999997214	0.5448243350001576
n	42	1571.0913588470003	0.1345064019997153	0.45369945200036454	0	0.0440461639991554	0.6196480150001662
v	43	1573.9657179300002	1.0054128239999045	1.3115720499999952	0	0.15977563399974315	1.5440623169997707
v	44	1577.764159024	0.06968549599969265	0.3788077190001786	0	0.030162050999933854	0.6114032200002839
v	45	1580.6301149090004	0.12397704799968778	0.44530974799999967	0	0.049887800999385945	0.5112494420000075
n	46	1583.3963852870002	0.1428426069996931	0.4614765989999796	0	0.0433632040003431	0.5607506189999185
v	47	1586.212065789	0.10291905699978088	0.4116027710006165	0	0.19759091299965803	0.6774879280001187
v	48	1589.1446869430001	0.1386639809998087	0.4448279320004076	0	0.039806528999179136	0.6106496780002999
v	49	1592.0102992860002	0.10497919899989938	0.41164613099954295	0	0.015480362000744208	0.5941319410003416
n	50	1594.1342353620003	0.15578346199981752	0.4703732480002145	0	0.15288715299993783	0.6862217709995093
v	51	1596.3504018590002	0.26061866599957284	0.5701367920000848	0	0.07686011999976472	0.7859720209999068
n	52	1598.6660923240006	0.25636166200001753	0.5703066019996186	0	0.08104311100032646	0.7528576889999385
n	53	1600.948691513	0.11766873699980351	0.4370388120005373	0	0.3237525259992253	0.7202192730001116
n	54	1603.1987649339999	0.11561705700023595	0.4362856660000034	0	0.026445604000400635	0.5188343529998747
v	55	1605.2474804740004	0.2986803309995594	0.6202546889999212	0	0.0818372690000615	0.7360979309996765
n	56	1607.5132052650006	0.11340033799933735	0.420428369999172	0	0.04831747800017183	0.48641233799935435
v	1	1614.2431988830003	0.5750562949997402	0.8882682590001423	0	0.058416681999915454	1.0374676249994081
n	2	1616.8102370380002	0.27280471500034764	0.5871706990001258	0	0.09619621199999528	0.7696992330002104
v	3	1619.1096226090003	0.32521808499950566	0.6370301879996987	0	0.33911201899991283	0.9201196499998332
v	4	1621.5589083189998	0.44350248200044007	0.7535761730005106	0	0.05330403199968714	0.9194657660000303
n	5	1624.7330573950003	0.2624775989997943	0.5784562419994472	0	0.2463536909999675	0.8443715699995664
v	6	1627.8321837470003	0.21031990699975722	0.5283481440001196	0	0.07733536999967328	0.7276130740001463
n	7	1630.8144448390003	0.1491204080002717	0.4618609529998139	0	0.08961436299978232	0.6277840349994221
v	8	1633.6967332149998	0.22668195700043725	0.5453548090008553	0	0.05979931299953023	0.6279245100004118
v	9	1635.8550722549999	0.5729136810005002	0.8867783770001552	0	0.00814478499978577	1.0021673560004274
n	10	1638.38697624	0.33585195600062434	0.6535319419999723	0	0.15751687500051048	0.8861281019999296
v	11	1641.5278808990006	0.0590789189991483	0.3784272639995834	0	0.15577399300036632	0.6110138049998568
v	12	1644.3936648170002	0.04908914200041181	0.36176987500039104	0	0.19468826999946032	0.5776758640004118
n	13	1646.501186984	0.029555451000305766	0.3370707180001773	0	0.11192029300036666	0.4861764770002992
v	14	1648.517188189	0.10284058799970808	0.42026970999995683	0	0.22073220499987656	0.6542562599997837
v	15	1651.4250380780004	0.20349445099964214	0.5115267619994484	0	0.06968128800053819	0.7606841699998768
n	16	1653.7155917770006	0.2244491100000232	0.5368908169994029	0	0.08975525999994716	0.7028013179997288
v	17	1656.6731586209999	0.10575913899992884	0.4118100960004085	0	0.0892693549994874	0.4949525910005832
v	18	1658.6969507869999	0.042196127000352135	0.35396553999999014	0	0.0514141510002446	0.5199539790000927
v	19	1661.4713866430002	0.22863367599984485	0.5452838270002758	0	0.04571727999973518	0.6445493970004463
n	20	1664.3705884440005	0.1135415489998195	0.42859173599936184	0	0.015446260999851802	0.6277469070000734
v	21	1667.2531404689998	0.111203469999964	0.428410944999996	0	0.00505944599990471	0.5776909520000117
n	22	1669.3602471479999	0.18694055800006026	0.5040130590004992	0	0.08611042099983024	0.6531971970007362
v	23	1671.5430762940005	0.6770126559995333	0.9869902390000789	0	0.06041683399962494	1.0695660149995092
n	24	1674.1422198810005	0.029389932999947632	0.33721691299979284	0	0.007232549999571347	0.45311780299925886
n	25	1676.1249799920006	0.10285674999977346	0.4205555849994198	0	0.2610895670004538	0.6035860809997757
v	26	1678.257744353	0.20157756200023869	0.5203079230004732	0	0.09258578399931139	0.8028695370003334
n	27	1680.5902672540005	0.0931151939994379	0.4037892059996011	0	0.06062325299990334	0.4712145529992995
n	28	1683.3155383530002	0.24795255400022143	0.5608816969997861	0	0.20292914400033624	0.7782337729995561
v	29	1685.6221101400006	0.08598098699985712	0.40373188899957313	0	0.10885505199985346	0.5529466559992215
v	30	1687.7045395679997	0.16387469000073906	0.4705715780000901	0	0.015802229000655643	0.536527988000671
n	31	1690.495652816	0.14061759500054904	0.46191807900049753	0	0.009248024999578774	0.6778769820002708
v	32	1692.7035035930003	0.13246479499957786	0.4533570880003026	0	0.08205430999987584	0.7026019479999377
n	33	1694.9358554950004	0.18075641299947165	0.48697013899982267	0	0.016147780000210332	0.6362580369996067
v	34	1697.1018817490003	0.27777506399979757	0.5868924989999869	0	0.2541222330000892	0.8367063300001973
v	35	1699.4680188080001	0.21612187400023686	0.5367029360004381	0	0.058229449999998906	0.6043895740003791
n	36	1702.3254612870005	0.31080861299960816	0.628329116999339	0	0.1011932870005694	0.811002360999737
v	37	1704.6661209590002	0.1783084830003645	0.48710039500019775	0	0.09385489199939911	0.602930545000163
v	38	1706.7994946620001	0.34031428700018296	0.6528927970002769	0	0.1628236749993448	0.9187797880003927
v	39	1709.9737283550003	0.3191221239994775	0.6276952930002153	0	0.05365829199945438	0.7103343829994628
n	40	1712.213662223	0.2873896800001603	0.6037267250003424	0	0.269812916999399	0.8535037789997659
v	41	1714.5962712709998	0.04839451200041367	0.3538763790002122	0	0.056997265000063635	0.46974100200077373
n	42	1716.5956491160005	0.15311275600015506	0.4703756439994322	0	0.03711139799997909	0.5863204389997918
v	43	1718.712082051	0.14789834300063376	0.4533531840006617	0	0.12183233799987647	0.6692457039998772
n	44	1720.9109735030006	0.044926185999429435	0.35375273899990134	0	0.14260539599945332	0.6030708349999259
v	45	1723.0436941489997	0.13653200600037962	0.453837740000381	0	0.0778039369997714	0.5696543430003658
v	46	1725.143434095	0.19738060200052132	0.5032507160003661	0	0.04070905499975197	0.6025365189998411
v	47	1728.0004209059998	0.3088343380004517	0.628731090000656	0	0.20231501599937474	0.9112383870005942
n	48	1730.4416939410003	0.15556154899968533	0.4700382909995824	0	0.023697667999840633	0.6359570100003111
v	49	1733.3321960960002	0.27279005800028244	0.5786018669996338	0	0.1766881530002138	0.8611794560001726
v	50	1735.723262437	0.1847574910007097	0.5035480200003803	0	0.012769105999723251	0.6360515300002589
v	51	1738.6137016780003	0.23093292900011875	0.5454394440002943	0	0.23257110299982742	0.8113451170002008
v	52	1741.6796814970003	0.33359253900016483	0.6450614959994709	0	0.026860382999984722	0.7110271279998415
v	53	1744.6451554510004	0.2959047759995883	0.6121016209999652	0	0.19872331299939106	0.8779392520000329
n	54	1747.7777899190005	0.1237215869996362	0.4451264959998298	0	0.3207643799996731	0.661600931999601
v	55	1749.968776064	0.1239924230003453	0.4371028639998258	0	0.04181207900001027	0.636071503000494
v	56	1752.8594104000003	0.2018439280000166	0.5119077879999168	0	0.012453379999897152	0.6611652809997395
v	1	1758.693819608	0.5186523630000011	0.8256255940004849	0	0.09643310499996005	1.0748662450005213
n	2	1761.2982279200005	0.28325208499973087	0.6037397669997517	0	0.20991832999970939	0.8211714449998908
v	3	1763.647280868	0.0295328829997743	0.3373744660002558	0	0.11129013200024929	0.53664480200041
v	4	1766.4385505030004	0.27075305200014554	0.578540399999838	0	0.0868342189996838	0.7444141019996096
v	5	1769.4383395989998	0.2624046509999971	0.5777826330004245	0	0.07175914599974931	0.7603328430004694
n	6	1771.7287078090003	0.2604562119995535	0.5700311529999453	0	0.3493867859997408	0.853089395999632
v	7	1774.1110414800005	0.23096745099974214	0.5375742509995689	0	0.039418123999894306	0.6362269269993703
n	8	1777.0017529670004	0.2119844649996594	0.5286374150000483	0	0.045680303999688476	0.5946217949995116
v	9	1779.8513040879998	0.1388666490001924	0.4448975760005851	0	0.23213070800011337	0.6788414610000473
n	10	1782.7837243630001	0.3419561620003151	0.6615059320001819	0	0.24301444299999275	0.944051168000442
v	11	1785.2577272440003	0.26720330500029377	0.5867994729997008	0	0.0916586470002585	0.6874382469995908
v	12	1788.198870272	0.3275472780005657	0.6446968019999986	0	0.028679885000201466	0.7106253370002378
n	13	1791.1641787059998	0.3128014780004378	0.6284400900003675	0	0.17573575200003688	0.8124182990004556
v	14	1793.5053178509997	0.291639092000878	0.6032062940003016	0	0.20387409500017384	0.8691073640002287
v	15	1796.6292948159999	0.2878502990006382	0.5949603210001442	0	0.08013375100017583	0.6942483410002751
v	16	1799.5783934420006	0.3150576969992471	0.6282430199998998	0	0.2659800909996193	0.8447204439999041
v	17	1801.9522520340006	0.10933129699969868	0.4203279710000061	0	0.011989901999186259	0.5363045829999464
n	18	1804.0192095110006	0.19539492700005212	0.5028341799998088	0	0.12653809999937948	0.6686795799996617
v	19	1806.9424835199998	0.35070745600023656	0.6618306370000937	0	0.06030138900041493	0.8444324500005678
n	20	1809.3166057440003	0.2566261809997741	0.5703165610002543	0	0.009723982999275904	0.7195750040000348
v	21	1811.5658133280003	0.1514153609996356	0.4704687389994433	0	0.10831037600019044	0.6197100139997929
v	22	1813.7149814920003	0.29041107800003374	0.6038839060001919	0	0.0738573369999358	0.8364644550001685
v	23	1816.8055573840002	0.32077379699967423	0.6289908210001158	0	0.022226879999834637	0.8782314339996447
n	24	1819.21315169	0.25626593100059836	0.5706588789998932	0	0.11291823500050668	0.753261040000325
v	25	1821.4960484800004	0.2693877760002579	0.587139709999974	0	0.005658946999574255	0.7363803159996678
n	26	1823.762516156	0.3069858779999777	0.6199096840000493	0	0.17851259600047342	0.8524065110004813
v	27	1826.8696097230004	0.3211089890000949	0.6284512209995228	0	0.022868369000207167	0.8777126240001962
v	28	1829.277112101	0.2964643499999511	0.6036019800003487	0	0.28024988699962705	0.8533277559999988
v	29	1831.6596105770004	0.21828922699933173	0.5370546300000569	0	0.060469170000033046	0.6195870000001378
n	30	1833.8091483220005	0.2938932580000255	0.6034202020000521	0	0.0924658729991279	0.7693487159995129
v	31	1836.833224004	0.2772757190004995	0.5950754909999887	0	0.04477719599981356	0.8610101720005332
n	32	1839.9485672110004	0.2981927659993744	0.6120766099993489	0	0.12846835300024395	0.7947195939996163
v	33	1842.2729915609998	0.22075299000061932	0.5370526180004163	0	0.07107077000000572	0.636236920000556
v	34	1845.1641575410003	0.3464791750002405	0.6614898950001589	0	0.191646856999796	0.8621989069997653
[]	35	1848.2801409720005	0.3337077890000728	0.6445815789993503	0	-1848.9247225509998	0.7620064109996747
n	36	1850.571366063	0.30656078799984243	0.6192784240001856	0	0.2427357309998115	0.8851847790001557
v	37	1853.71142694	0.25591449700004887	0.5615812960004405	0	0.064422039999954	0.6941967780003324
n	38	1856.6601079950005	0.36287331999938033	0.6787086539998199	0	0.03854899199995998	0.8278907750000144
v	39	1859.0176452900005	0.32532072799949674	0.6370781149998948	0	0.1547037549999004	0.836322129999644
v	40	1862.1086458070004	0.2980366450001384	0.6117079699997703	0	0.08112726200033649	0.7610345479997704
n	41	1864.398837711	0.27127965900035633	0.587552429000425	0	0.10312260299997433	0.8367384299999685
v	42	1866.7649458670003	0.15333805499994924	0.4707094909999796	0	0.053831807999813464	0.6865853159997641
n	43	1868.9813161870006	0.2569582829992214	0.5703755049999018	0	0.22592933499981882	0.7867505609992804
v	44	1871.297350881	0.2608976090004944	0.570162789999813	0	0.04604903200015542	0.6361191450005208
v	45	1874.1881971880002	0.29178782899998623	0.6117138560002786	0	0.18618604899984348	0.8942928079995909
v	46	1876.6121681619998	0.250075210000432	0.5703265490001286	0	0.15519690800010721	0.8528995070000747
n	47	1878.9950496749998	0.28340308500082756	0.6034092150002834	0	0.19522011000026396	0.8040653790003489
v	48	1882.052528186	0.281892732000415	0.5949873910003589	0	0.09835283699976571	0.6780905060004443
n	49	1884.2609471630003	0.23348648699993646	0.5525184219995936	0	0.012349684000582783	0.6351666539994767
v	50	1886.4259029720006	0.2769321009991472	0.587058569999499	0	0.052835780000350496	0.6542577999998684
v	51	1889.334029062	0.3445075760000691	0.6611643189999086	0	0.04668883700014703	0.7770775750004759
n	52	1891.640843792	0.27898555000047054	0.5869304540001394	0	0.006296559000475099	0.6862810789998548
v	53	1894.5817862650001	0.34483278500010783	0.6617864310001096	0	0.05442219299948192	0.811033695000333
n	54	1896.9225993930004	0.2287524769999436	0.5368896509999104	0	0.1265159799995672	0.6861725489998207
