response	trial_nr	t_start	t_set	t_ball	t_release	t_response	t_goal	t_change	rev_sign
n	32	699.7802307939992	0.26657124500070495	0.5857103150001421	0	0.09912673100006941	0.934828930000549	0.6868863770005191	['-']
v	1	706.8471955219993	0.6632424480003465	0.9829711000002135	0	0.21095386300021346	1.315498191000188	0.9829969050006184	['-']
n	2	709.8930572589998	0.38472524499957217	0.7029265419996591	0	0.14104106700051489	1.0187583979995907	0.6695870459998332	['-']
v	3	712.4754836359998	0.2502663979994395	0.5697869489995355	0	0.14808411700050783	0.8522929169994313	0.5030992060001154	['+']
v	4	714.9242621359999	0.10558257799948478	0.4202863390000857	0	0.27263395599948126	0.7041454330001216	0.3536298089993579	['-']
v	5	717.3575730679995	0.23312994000025355	0.552769836999687	0	0.10678695200022048	0.8852445540005647	0.6527682200003255	['-']
v	6	719.9736545409996	0.17656906100000924	0.48585272200034524	0	0.04566681099913694	0.8350506830001905	0.552206305999789	['+']
n	7	722.3387623409999	0.2438685209999676	0.5533507740001369	0	0.2530731189999642	0.8858244049997666	0.6199989059996369	['+']
v	8	724.955256874	0.3313536749992636	0.6526547839994237	0	0.1375131960003273	0.9851241029991797	0.6526824609991309	['-']
v	9	727.6708870749999	0.2080427860000782	0.5195338249995984	0	0.16287232600006973	0.835348341000099	0.48622866299956513	['+']
v	10	730.0695186809999	0.1533970139998928	0.4701697049995346	0	0.22971757699997397	0.8195461309996972	0.6034812449997844	['+']
n	11	732.4198536669992	0.11559412500082544	0.435805779000475	0	0.16171175199997379	0.7682389060000787	0.5357816290006667	['+']
v	12	734.9186451139994	0.28757168900028773	0.6027407960000346	0	0.13598836199980724	0.9352900069998213	0.7690766080004323	['-']
n	13	737.5844431159994	0.15750321399991662	0.46950068099977216	0	0.26762752200011164	0.802053972000067	0.6361517189998267	['+']
v	14	740.1172134109993	0.2249554120007815	0.5358777660003398	0	0.2043824880001921	0.8684427300004245	0.5692749760000879	['-']
n	15	742.716276053	0.18695207299970207	0.5027555369997572	0	0.19867271400016762	0.8352360259996203	0.5027837409998028	['+']
v	16	745.2820288479998	0.18069811599980312	0.486116989999573	0	0.17745582000043214	0.8353272770000331	0.5195048670002507	['+']
n	17	747.6473747829996	0.046798741999737103	0.3534655630000998	0	0.15279736100001173	0.7026173900003414	0.48674695899990184	['-']
v	18	749.8803540529998	0.15789924299951963	0.4696894339995197	0	0.21147659000052954	0.8022219849999601	0.5363717599993834	['-']
v	19	752.4128387419996	0.16188918199986801	0.4697454529996321	0	0.1991978559999552	0.8022294490001514	0.6363761060001707	['-']
n	20	754.9452681759994	0.18099938100021973	0.5031708189999335	0	0.28916093800035014	0.7862694149998788	0.4369829610004672	['+']
n	21	757.3277177370001	0.1597427169999719	0.46999683099966205	0	0.3079191469996658	0.8024847319993569	0.4700441589993716	['+']
v	22	759.8603857179996	0.25823542600028304	0.569829426999604	0	0.17944779900062713	0.8856718039996849	0.536494381999546	['+']
v	23	762.3094063789995	0.22498993299996073	0.5367600580002545	0	0.29159687499941356	0.8858511360003831	0.6700010310005382	['+']
n	24	764.7254091739997	0.0969497340001908	0.4032887129997107	0	0.16904266300025483	0.7191881580001791	0.36996820799959096	['-']
n	25	767.0080904259994	0.13435432900041633	0.45322770700022375	0	0.18861755699981586	0.7857006949998322	0.5532620130006762	['+']
v	26	769.5243487089992	0.24221412600036274	0.5528235070005394	0	0.34063458799937507	0.9034010190007393	0.58613137500015	['-']
v	27	772.1578784539997	0.04060486900016258	0.35180827800013503	0	0.19614508699942235	0.6843340360001093	0.4851260570003433	['-']
n	28	774.5729364089993	0.09881714200037095	0.4194173550004052	0	0.05749190299957263	0.7684841139998753	0.48685616300008405	['-']
v	29	776.8717516019997	0.1512330679997831	0.4697604330003742	0	0.2766925159994571	0.8189488039997741	0.6364250440001342	['+']
n	30	779.2205180179999	0.09044648199960648	0.4036633569994592	0	0.1538243559998591	0.686141473999669	0.3369754119994468	['-']
v	31	781.5034790009995	0.15134387200032506	0.4698826869998811	0	0.18063267300021835	0.802517906000503	0.569974344000002	['-']
n	32	784.0362282899996	0.3634695050004666	0.6696009650004271	0	0.3441803069999878	1.020281623000301	0.7029950650003229	['+']
n	1	791.2796248559998	0.47908262199962337	0.7905696529996931	0	0.18791520400009176	1.1231028049996894	0.8239821179995488	['+']
v	2	794.133739371	0.3779961659993205	0.6855956529998366	0	0.28669939700012037	1.0180820159994255	0.7189315429995986	['-']
n	3	796.8821136789993	0.23738674000014726	0.5530869610001901	0	0.2548894649999056	0.8855790510006045	0.6197784920004779	['+']
v	4	799.4983370329992	0.24449596000067686	0.5527678910002578	0	0.1991997300001458	0.8518533890000981	0.5193442080008026	['-']
v	5	802.0808910899996	0.31095117699987895	0.6193495870002153	0	0.26998368699969433	0.9684665260001566	0.7194200659996568	['+']
v	6	804.5802737109998	0.18709484299961332	0.5025040040000022	0	0.23953402999995888	0.8516514679995453	0.5025318319994767	['+']
v	7	806.9619220149998	0.13469943000018247	0.45348965499943006	0	0.3388163050003641	0.804065069999524	0.5201303169997118	['-']
n	8	809.4960456129993	0.17484774400054448	0.48514700800024	0	0.22913157400034834	0.8343388160001268	0.5851895290006723	['-']
v	9	811.8612156649997	0.2667695959999037	0.5858817839998665	0	0.16322249400036526	0.9183968099996491	0.6526836029997867	['-']
v	10	814.5101841669994	0.23317425400000502	0.5527425270001913	0	0.11559679699985281	0.8852746729999126	0.6528182120000565	['-']
v	11	817.1259923849993	0.22501087399996322	0.5361550300003728	0	0.22826690599958965	0.8686427460006598	0.5361827890001223	['-']
n	12	819.7251018389998	0.1620265740002651	0.469536935999713	0	0.2637539770003059	0.8020449089999602	0.502887261000069	['+']
v	13	822.2577712419998	0.29415147500003513	0.6027199909995034	0	0.14195513000049687	0.9185524049999003	0.5693853490001857	['+']
v	14	824.7396214289993	0.044437496000682586	0.3534362520003924	0	0.21346297699983552	0.6859788210003899	0.35346135000054346	['-']
v	15	827.1562124389993	0.050938908000716765	0.36947984300059034	0	0.22881665599925327	0.7186198520003018	0.5027592960004768	['+']
n	16	829.4049032339999	0.202370059999339	0.5199626479998187	0	0.20572707599967544	0.8691884509998999	0.6866471809998984	['-']
v	17	831.8041810659997	0.212322108999615	0.51998319500035	0	0.18257396099943435	0.7858195999997406	0.4533502510003018	['-']
v	18	834.320202381	0.2560817989997304	0.5698298979996252	0	0.14461199000015768	0.9189842870000575	0.6698215859996708	['+']
n	19	836.7695900559993	0.021748587000729458	0.3365212460003022	0	0.1525914109997757	0.6855513820000851	0.4697015930005364	['-']
v	20	838.9859750329997	0.1259651569998823	0.4359705179995217	0	0.12444039999991219	0.751796872000341	0.4026497940003537	['+']
n	21	841.3009964079993	0.3151456760006113	0.6367875200003255	0	0.15296577000026446	0.9027000720006981	0.5701334140003382	['+']
v	22	843.9341171379992	0.35337379300017346	0.6694588330001352	0	0.2631165940001665	1.0186593280004672	0.8028361220003717	['+']
n	23	846.4826846859996	0.14093039799990947	0.45357044899992616	0	0.10651644300014596	0.7860363420004433	0.45359776100031013	['+']
v	24	848.9991012669998	0.08853455299959023	0.4029769819999274	0	0.2567574140002762	0.735555659000056	0.4363412739994601	['-']
v	25	851.4652602869992	0.2462550510008441	0.5526919740004814	0	0.1609230510002817	0.8851853440000923	0.6859906520003278	['-']
v	26	854.0809003719996	0.11138522399960493	0.41961003599953983	0	0.2624060840007587	0.6869525550000617	0.35297510899999907	['-']
n	27	856.4970822699997	0.20649271799993585	0.5192809669997587	0	0.12258559099973354	0.8517960359995413	0.6855882059999203	['+']
v	28	859.0793830929997	0.13669521999963763	0.4528903580003316	0	0.22265265899932274	0.7354529280000861	0.38621792399953847	['+']
n	29	861.4114637749999	0.08466182999927696	0.40384317499956524	0	0.3318787779999184	0.7375066499998866	0.4700791360000949	['+']
v	30	863.8779263189999	0.1304052799996498	0.4361651429999256	0	0.1929548869993596	0.7353283829997963	0.4028309029999946	['-']
n	31	866.3441104659996	0.2249178000001848	0.5358608590004224	0	0.17911785399974178	0.8683200449995638	0.7024548859999413	['+']
v	32	868.94289759	0.3048831179994522	0.6195569869996689	0	0.15271543899962126	0.9520456329992157	0.7871067669993863	['-']
v	1	876.0413011439996	0.5037648830002581	0.8188342470002681	0	0.1514163579995511	1.101345226000376	0.7521700739998778	['+']
n	2	878.7390192339999	0.16612543599967466	0.4870891289992869	0	0.16115784100020392	0.8362031259994183	0.5537613369997416	['-']
v	3	881.105051302	0.17482050199942023	0.4868867749992205	0	0.13161578700055543	0.8361404819997915	0.5535754319998887	['+']
n	4	883.471106035	0.11343319699972199	0.42013295799915795	0	0.09612460700009251	0.7693089769991275	0.5531310939995819	['-']
v	5	885.7707159009997	0.10946004899960826	0.41977042999951664	0	0.20487377700010256	0.7690123889997267	0.5866560490003394	['+']
n	6	888.0698055069997	0.17044701200029522	0.4866066659997159	0	0.15128911400006473	0.8358434049996504	0.5866855320000468	['-']
v	7	890.4356268169995	0.06110274999991816	0.3701377309998861	0	0.16579428000022745	0.6859511000002385	0.3367858569999953	['+']
n	8	892.68526337	0.12419133000003058	0.43636300699927233	0	0.1698582400003943	0.7855600089997097	0.4697303439997995	['-']
v	9	895.0008122039999	0.19944115299949772	0.5201845259998663	0	0.36243229799947585	0.8364967130000878	0.48675002199979645	['-']
v	10	897.4002027829993	0.21626631800063478	0.5367384099999981	0	0.19459606500004156	0.8691105420002714	0.5700993350001227	['-']
v	11	900.0001771499992	0.28129953799998475	0.602464076000615	0	0.14493565399970976	0.9516770520003774	0.6024903850002374	['+']
v	12	902.4817759439993	0.05481994500041765	0.37012139900070906	0	0.2636880169993674	0.70282212300026	0.3701475190000565	['-']
v	13	904.9152387199993	0.2858880500007217	0.6025297800006228	0	0.18211498099935852	0.9350462010006595	0.7692663730003915	['-']
n	14	907.5805615159998	0.15570988099989336	0.46979307499987044	0	0.1933365960003357	0.8022505799999635	0.5697884370001702	['+']
v	15	910.1135058929995	0.04017300099985732	0.3527438789997177	0	0.18574597500082746	0.6851999990003605	0.45277554800031794	['-']
v	16	912.5292494769992	0.18465344900050695	0.5028434550004022	0	0.123651240000072	0.8353602020006292	0.6370304850006505	['-']
v	17	915.0961930269996	0.24028991100021813	0.55178204799995	0	0.2518030119999821	0.9009112840003581	0.7183711509997011	['+']
n	18	917.5270729459999	0.16189627499989	0.47009510199950455	0	0.13461945800008834	0.8026270679993104	0.503451863999544	['+']
v	19	920.0608893709996	0.2039589949999936	0.5188480570004685	0	0.1761909819997527	0.8679837199997564	0.5521637519996148	['+']
n	20	922.4588054359992	0.06327196500024002	0.37017568800001754	0	0.15888743800041993	0.7026978500007317	0.3702018390004014	['+']
v	21	924.8923953639996	0.04440354599955754	0.35247417699974903	0	0.11913069999991421	0.7017581689997314	0.4867928639996535	['+']
n	22	927.1241311079993	0.07783492500038847	0.38679952300026343	0	0.18902173599963135	0.6859708910005793	0.35341327200058004	['+']
v	23	929.540927176	0.10101173099974403	0.4191880949992992	0	0.16410465199987812	0.7683275099998355	0.5191565289997015	['+']
n	24	931.8392565039994	0.2500622799998382	0.5700390339998194	0	0.11493479300042964	0.8359343020001688	0.5034554960002424	['+']
n	25	934.4059781010001	0.09879349999937403	0.4191980909999984	0	0.11501463899912778	0.7518126749992007	0.5522477819995402	['+']
v	26	936.8882648489998	0.272843828999612	0.5862419979994229	0	0.1855978050007252	0.851972439999372	0.5194500769994193	['-']
v	27	939.4712658049993	0.0255522170000404	0.335729860000356	0	0.3251808409995647	0.6696477530003904	0.3357573829998728	['-']
n	28	941.8704324789996	0.22690444599993498	0.5357351929997094	0	0.20601031099977263	0.8849032159996568	0.6024078339996777	['-']
v	29	944.285566775	0.10733480799990502	0.4198860189999323	0	0.04279425999993691	0.7690466879994347	0.4862054139994143	['+']
v	30	946.5846681619996	0.02553172700027062	0.3367958759999965	0	0.2989073720000306	0.6374986029995853	0.30344207800044387	['-']
v	31	948.9511822629993	0.3067685790001633	0.6194197889999487	0	0.07367098600025201	0.885459687000548	0.552773630000047	['-']
n	32	951.5668192309995	0.12184894700021687	0.43629582399989886	0	0.08919727800002875	0.7855311450002773	0.6026409020005303	['-']
