response	trial_nr	t_start	t_set	t_ball	t_release	t_response	t_goal	t_change	rev_sign
v	58	169.93028897299973	0.15350131900049746	0.46880479199990077	0	0.16012493000016548	0.8013468150002154	0.46883081499981927	-
v	59	172.46270295700015	0.1412911819998044	0.4522842269998364	0	0.16428271299992048	0.7848196189997907	0.38563721499940584	-
v	60	174.9789427779997	0.42584486400028254	0.7351642470002844	0	0.3251960420002433	1.0690465759998915	-174.9789427779997	['-']
n	61	177.7776340190003	0.5144880629995896	0.8356038739993892	0	0.17010943800050882	1.1847723149994636	-177.7776340190003	['-']
v	62	180.49304900399966	0.06301810600052704	0.36945031200048106	0	0.09688481800003501	0.7019717180000953	-180.49304900399966	['-']
n	63	182.92593425799987	0.15809360300045228	0.4691465429996242	0	0.22848706000058883	0.8182965470005001	0.5358279319998474	-
v	64	185.27483262900023	0.04203051599961327	0.3528451189995394	0	0.06790110300062224	0.6853848499995365	-185.27483262900023	['-']
n	1	191.862646605	0.4055525840003611	0.7128975260002335	0	0.05610182599957625	1.0453823790003298	0.7129262369999196	+
v	2	194.6388636490001	0.2626416260000042	0.5691542019994813	0	0.10360258400032762	0.9183582519999618	0.6359095999996498	+
n	3	197.08733768399998	0.25418115600041347	0.5698898459995689	0	0.014452456000071834	0.902438697999969	0.7362452560000747	+
v	4	199.72021977799977	0.012788297000042803	0.319601860000148	0	0.15187475299990183	0.6521521490003579	0.28630676900047547	-
n	5	202.10300446499969	0.14143418700041366	0.4526994520001608	0	0.10803053400013596	0.785244208000222	-202.10300446499969	['+']
v	6	204.6188030960002	0.2499062649994812	0.5694118020001042	0	0.043566657999690506	0.9019616629993834	-204.6188030960002	['-']
n	7	207.25193105800008	0.23327585500010173	0.5521223589994406	0	0.043767436000962334	0.9013363949998165	0.6851618860000599	-
v	8	209.68348500899992	0.1220123720004267	0.4365513840002677	0	0.11976475499977823	0.7691081869998015	0.503355859000294	-
n	9	212.18315285300014	0.277415851999649	0.5860423240001182	0	0.046733616999517835	0.918621642999824	0.7190939800002525	+
v	10	214.83234640499995	0.23725530600040656	0.5526878840000791	0	0.06295570400016004	0.8852899370003797	0.48611708899989026	-
n	11	217.44856620100018	0.15614246199947956	0.4689926139999443	0	0.042428748999554955	0.8182224769998356	-217.44856620100018	['-']
v	12	219.79684692499995	0.1596469910000451	0.4700612500000716	0	0.04512409800008754	0.802557044000423	0.602973369999745	-
v	13	222.32981584800018	0.1389216560000932	0.45290920099978393	0	0.041344701000525674	0.8021158129995456	0.552559392999683	+
n	14	224.66240472899972	0.09455760000037117	0.4030011140002898	0	0.04661917900011758	0.735526800000116	-224.66240472899972	['+']
n	15	227.12781122700017	0.044995671999458864	0.35349858199970186	0	0.1511038759999792	0.7026651149999452	0.35352690999934566	-
v	16	229.36051007900005	0.07644336900011695	0.3866962029997012	0	0.1089839430005668	0.735975693999535	0.4867587030003051	+
v	17	231.6260928920001	0.28360879299998487	0.6036784219995752	0	0.12246363600024779	0.9362225879995094	-231.6260928920001	['-']
v	18	234.29278684400015	0.17645568799980538	0.486242854000011	0	0.0692682609997064	0.8354376039997078	0.6525818629997957	+
n	19	236.65911761799998	0.09051984300003824	0.40247622199967736	0	0.13079194700003427	0.7516872509995665	-236.65911761799998	['-']
v	20	238.94052690599983	0.08849096300036763	0.4038140980001117	0	0.16840009200041095	0.7362369250004122	0.4038427750001574	-
v	21	241.40720314099963	0.2311217280002893	0.5529572350005765	0	0.06421844400028931	0.8854106720000345	-241.40720314099963	['-']
v	22	244.02312791399982	0.006491166999694542	0.3195032270004958	0	0.10579796699948929	0.6520690249999461	-244.02312791399982	['-']
n	23	246.40525193699978	0.13669057300012355	0.4533427500000471	0	0.2458829050001441	0.7858356490005463	-246.40525193699978	['+']
n	24	248.92195786399952	0.14723789100025897	0.45246627899996383	0	0.11415967300035845	0.8016514160008228	-248.92195786399952	['-']
v	25	251.25356856100007	0.0641558890001761	0.37024550899968744	0	0.08079743000052986	0.7026915999995254	-251.25356856100007	['-']
v	26	253.68677609800034	0.1115600369994354	0.41949075699994864	0	0.1423454549994858	0.7521041509999122	0.5858297199993103	-
v	27	256.1696966869995	0.012850438000896247	0.3191953990008187	0	0.13577365899982397	0.6517221540007085	0.285930183000346	-
n	28	258.5516633019997	0.28562494900052116	0.6031135350003751	0	0.00591373899987957	0.9355827589997716	0.6360687490005148	+
v	29	261.2180138619997	0.09269816600044578	0.40259951799998817	0	0.03619656400042004	0.7518144260002373	-261.2180138619997	['+']
n	30	263.49975234999965	0.19378427599986026	0.5035350240004846	0	0.1096307939997132	0.8359867870003654	0.4368811310005185	+
v	31	266.0659420960001	0.05950902299991867	0.36984846999985166	0	0.07702671700008068	0.7190686269996149	-266.0659420960001	['+']
n	32	268.31501054099954	0.09894554400034394	0.4200769360004415	0	0.0897579210004551	0.7525713550003275	0.3867423810006585	+
v	33	270.79796421100036	0.1849144569996497	0.5029588029992738	0	0.044209163000232365	0.8354879859998618	-270.79796421100036	['-']
n	34	273.3634492049996	0.155451104000349	0.470009742000002	0	0.055449004000365676	0.8191900930005431	0.5697365519999948	-
v	35	275.7124093270004	0.2612817899998845	0.5703145629995561	0	0.046245061999798054	0.9194828579993555	0.5369734989999415	+
v	36	278.1621805479999	0.05953159199998481	0.3697882579999714	0	0.22100253500047984	0.7190578409999944	-278.1621805479999	['+']
v	37	280.41119548200004	0.19543235800028924	0.5033896559998539	0	0.23853047600005084	0.8359844520000479	-280.41119548200004	['-']
n	38	282.9772719550001	0.24442878599984397	0.5531383600000481	0	0.046653768999931344	0.8856999649997306	0.6195317310002793	+
v	39	285.593355731	0.1808134290004091	0.5029299210000318	0	0.02484092899976531	0.852142873000048	0.4363639869998224	+
n	40	287.9755952309997	0.19956087900027342	0.5199377970002388	0	0.1616200270000263	0.8691590550006367	0.4532992149997881	-
v	41	290.37505751699973	0.08006145499984996	0.38642039700062014	0	0.08769372299957467	0.7356293500006359	0.386447247000433	+
n	42	292.6413841379999	0.18076136099989526	0.48602190499968856	0	0.08981102200050373	0.8352400889998535	-292.6413841379999	['-']
n	43	295.006441429	0.13662345299962908	0.4535778540002866	0	0.15732299399951444	0.8027768490001108	0.5202969370002393	-
v	44	297.33870582300005	0.1957199970001966	0.5038877679999132	0	0.1267397580004399	0.836448119999659	0.6039101409996874	-
v	45	299.9058275890002	0.2521856369994566	0.569330354000158	0	0.046246705999692495	0.9184848810000403	-299.9058275890002	['+']
n	46	302.35421160199985	0.14083529799972894	0.45365902300000016	0	0.08953136299987818	0.7860543619999589	-302.35421160199985	['+']
n	47	304.8703377840002	0.048503156999686325	0.36999840999942535	0	0.05710134500077402	0.7191575769993506	0.40330119200007175	-
v	48	307.1196611160003	0.09484088499993959	0.4033588399997825	0	0.07839172100011638	0.7358404489996246	-307.1196611160003	['-']
v	49	309.58566315499957	0.18939626900009898	0.5031513390003965	0	0.16870804900008807	0.8523251610004081	-309.58566315499957	['+']
n	50	311.96853153699976	0.06944799000029889	0.3861892410004657	0	0.23091353299969342	0.718789194999772	0.5196625240005233	+
v	51	314.4181016619996	0.14079920400035917	0.45252235400039353	0	0.08311528299964266	0.7851226950006094	-314.4181016619996	['-']
v	52	316.933376854	0.21697382199999993	0.5364190439995582	0	0.07584425800087047	0.8689728859999377	-316.933376854	['-']
n	53	319.5331110919997	0.19328674900043552	0.5025875510000333	0	0.021969172000353865	0.8351045879999219	-319.5331110919997	['+']
v	54	322.0983493140002	0.10937495100006345	0.4198632620000353	0	0.011507870000059484	0.7524318499999936	-322.0983493140002	['-']
n	55	324.58118365500013	0.18526067699986015	0.5029004230000282	0	0.22162782400027936	0.8354420549994757	-324.58118365500013	['+']
v	56	327.14714413099955	0.38851245700061554	0.7027260270006082	0	0.11996646700026758	1.0353035180005463	-327.14714413099955	['-']
v	57	329.9129651969997	0.24584270200011815	0.5527779370004282	0	0.10411733999990247	0.9019867950000844	-329.9129651969997	['+']
n	58	332.34486957399986	0.0778679920003924	0.3868011470003694	0	0.0865148799994131	0.7360273860003872	0.42030009900008736	-
v	59	334.6111691369997	0.19561668400001508	0.5032839920004335	0	0.09551170099985029	0.8523302580006202	-334.6111691369997	['+']
v	60	336.9938260979998	0.09258186100032617	0.40311114599990105	0	0.17303197700039163	0.7523000609999144	-336.9938260979998	['+']
v	61	339.27607610199993	0.18702733900045132	0.5034222249996674	0	0.2545203430008769	0.852640355999938	-339.27607610199993	['+']
n	62	341.6590528199995	0.05253362500025105	0.36983235300067463	0	0.04529796599945257	0.7189397460006148	0.5360824760000469	-
v	63	343.90787550499954	0.2751123930001995	0.5868011689999548	0	0.14747361400077352	0.9360249360006492	-343.90787550499954	['+']
v	64	346.37397666000015	0.008958768999946187	0.3200390989995867	0	0.22011385499990865	0.6692576899995402	0.3534421429994836	+
n	1	352.5124535449995	0.4072553470005005	0.7129070760001923	0	0.18517358400004014	1.0620665400001599	-352.5124535449995	['-']
v	2	355.10594830900027	0.03800509399934526	0.35198603399931017	0	0.1443312210003569	0.7011990849996437	-355.10594830900027	['+']
v	3	357.3371990599999	0.15768183100044553	0.4699985260003814	0	0.18721336199996585	0.819186513999739	0.5700229290005154	+
n	4	359.6866237819995	0.07362499800001387	0.38655862900031934	0	0.15317168700039474	0.719073904000652	0.41994749200057413	+
v	5	362.1363364789995	0.23115419600071618	0.5527154520004842	0	0.12934612600020046	0.8852234230007525	-362.1363364789995	['-']
n	6	364.75227022200033	0.15971901299963065	0.4692665799993847	0	0.15689421700062667	0.8184893449997617	0.6370084289992519	-
v	7	367.10086775000036	0.20234525599971676	0.5199497019993942	0	0.09365690100003121	0.8524781329997495	-367.10086775000036	['-']
v	8	369.68383602799986	0.2519212460001654	0.569630762000088	0	0.18133645400030218	0.9186725660001684	0.5696580330004508	+
n	9	372.13248906599983	0.12373387699972227	0.43677475200001936	0	0.009335394000117958	0.7693366470002729	-372.13248906599983	['+']
v	10	374.6327139120003	0.13458751599955576	0.4524549419993491	0	0.2696670550003546	0.8016367449999962	0.6191760829997293	+
n	11	376.96407047899993	0.19528128199999628	0.5038633920003122	0	0.10284665299968765	0.8528562680003233	-376.96407047899993	['-']
v	12	379.34711478200006	0.15765050200025144	0.46990281299986236	0	0.0016566690001127427	0.8191043959996023	0.5362614919995394	+
n	13	381.6965320629997	0.2794718780005496	0.5865211030004502	0	0.05565551899962884	0.918912459999774	-381.6965320629997	['+']
v	14	384.34685354500016	0.2688122800000201	0.5851936379995095	0	0.022753633000320406	0.9344145989998651	-384.34685354500016	['+']
n	15	386.81136684600006	0.22900548999950843	0.5366084209999826	0	0.05483128699961526	0.8691542959995786	0.47001184999953693	+
v	16	389.4108378809997	0.2772485980003694	0.5863492530006624	0	0.10210553699926095	0.9355294659999345	0.7525999710005635	+
n	17	391.87624338800015	0.22054125300019223	0.5369054309994681	0	0.0777038870000979	0.8860506029996031	0.6035341950000657	-
v	18	394.2923702139997	0.19545895300052507	0.5032736170005592	0	0.10329332399942359	0.83581843400043	-394.2923702139997	['-']
n	19	396.85843957700035	0.2692311359996893	0.586392727999737	0	0.03812736999952904	0.9189753569999084	0.6527668729995639	+
v	20	399.50793808100025	0.1557023029999982	0.4694241070001226	0	0.1298062879995996	0.8019901699999537	0.5028932099994563	-
n	21	402.0399727240001	0.24781623399940145	0.5532922929996857	0	0.07390122200013138	0.9024593359999926	0.4866225519999716	-
v	22	404.47257981300027	0.06320283799959725	0.3699742539993167	0	0.0005101160004414851	0.7024798610000289	-404.47257981300027	['-']
n	23	406.905524625	0.24750821500038	0.5528277499997785	0	0.03286303799995949	0.8853851369995027	-406.905524625	['+']
v	24	409.52109880100033	0.2077961819995835	0.5198188139993363	0	0.10625984400030575	0.852334358999542	0.4864857669999765	-
n	25	412.10350798499985	0.3211388749996331	0.6365516610003397	0	0.015441034999639669	0.9691336920004687	-412.10350798499985	['+']
v	26	414.80306016600025	0.21435697699962475	0.5361568879998231	0	0.06408490099966002	0.8687190809996537	-414.80306016600025	['-']
n	27	417.40177310000036	0.19100979799986817	0.5033579449991521	0	0.09018433100027323	0.8525504559993351	0.5033854939993034	-
v	28	419.78455353000027	0.07996866299981775	0.3865265559998079	0	0.06426003100023081	0.7357195009999487	0.35321082399968873	+
n	29	422.05015953099974	0.12619262099997286	0.43689612800062605	0	0.06847651599946403	0.7860695469998973	0.4035861370002749	-
v	30	424.3667599780001	0.30626226799995493	0.6194417149999936	0	0.12122097700012091	0.9687909719996242	0.5528346989995043	+
v	31	426.86550829099997	0.038650970999697165	0.3533487819995571	0	0.13662780200047564	0.6859437140001319	-426.86550829099997	['-']
n	32	429.28221395000037	0.19800825799939048	0.5191537819991936	0	0.10619880300055229	0.8683775899999091	0.5526464869999472	-
v	33	431.6807742759993	0.20784662600090087	0.5198706290011614	0	0.1628847179990771	0.8690682790002029	0.4866231920004793	+
n	34	434.0796639679993	0.13674891800110345	0.45356764500138524	0	0.11035248899952421	0.7861231839997345	0.48693459300011455	+
v	35	436.59616572899904	0.2841577060007694	0.6029021840004134	0	0.07655494400114549	0.9354520840006444	-436.59616572899904	['-']
n	36	439.2617432520001	0.2591500079997786	0.569881751000139	0	0.020048043998940557	0.9023848199994973	0.7028662800003076	+
n	37	441.8958204720002	0.20854073999907996	0.5182792010000412	0	0.3016319549997206	0.8508604590006144	-441.8958204720002	['+']
v	38	444.4771268170007	0.10725373899913393	0.419549072999871	0	0.16312207200007833	0.7687896589995944	-444.4771268170007	['+']
v	39	446.77621862900014	0.24824672499926237	0.5696799679990363	0	0.10591206900153338	0.9022301059994788	-446.77621862900014	['-']
n	40	449.40887318500063	0.224706310998954	0.5362249489990063	0	0.019047794000471185	0.8687638920000609	-449.40887318500063	['+']
v	41	452.00811470699955	0.3043955430002825	0.6194652520007367	0	0.008379566998883092	0.9686790790001396	-452.00811470699955	['+']
n	42	454.50662694899984	0.03786826999930781	0.35357939999994414	0	0.15202234200023668	0.6861309760006407	-454.50662694899984	['+']
v	43	456.9232434360001	0.11790457899951434	0.4361998610002047	0	0.1405828319993816	0.7687351860004128	-456.9232434360001	['-']
n	44	459.42226586499964	0.09056621300078405	0.4031661150002037	0	0.09050616300100955	0.7522806449997006	0.5039148070009105	-
v	45	461.7047445600001	0.11198773300020548	0.41988097799912794	0	0.07942422600081045	0.7524700899994059	0.5529299749996426	-
n	46	464.1873794809999	0.36565330700068444	0.6864389290003601	0	0.04225292899991473	1.0189402729993162	0.7861264040002425	+
v	47	466.9370077620006	0.2478150890001416	0.569270598998628	0	0.08985690400095336	0.918494515999555	-466.9370077620006	['+']
v	48	469.3853793140006	0.39252920299986727	0.7034524999999121	0	0.11551905699980125	1.052655915998912	-469.3853793140006	['+']
[]	49	471.9682733160007	0.23321204199964995	0.5531853619995672	0	-472.5214586780003	0.9028649859992584	-471.9682733160007	['-']
v	50	474.4011768679993	0.14508074400146143	0.45279707400004554	0	0.02228989700142847	0.7853478870001709	0.5857761580009537	-
n	51	476.9165510090006	0.04434381499959272	0.3533562089996849	0	0.11039719500058709	0.6858927590001258	0.48639003099924594	+
v	52	479.3326696509994	0.02955374200064398	0.33653909799977555	0	0.119494855000994	0.6856905120002921	-479.3326696509994	['+']
n	53	481.54834500799916	0.17270213000119838	0.48672277400146413	0	0.08162224799980322	0.8359759530012525	-481.54834500799916	['-']
v	54	483.9142877459999	0.182857955000145	0.5033847380000225	0	0.01874451400090038	0.8359302549997665	0.569761254999321	-
n	55	486.48090366199904	0.4162486590012122	0.735927931000333	0	0.1076196340009119	1.085103508001339	0.9021689770015655	-
v	56	489.09562254400043	0.12187719999928959	0.43723196199971426	0	0.07977452899922355	0.7696350599999278	-489.09562254400043	['-']
n	57	491.59577789799914	0.1823579840001912	0.5028059470005246	0	0.5779955099997096	0.8525857870008622	0.5028317440010142	+
v	58	493.97824916100035	0.10315228999934334	0.41967194700009713	0	0.11903854299907835	0.7521774389988423	-493.97824916100035	['-']
n	59	496.46061730600013	0.07792674099982833	0.38649908600018534	0	0.11750269700041827	0.7190487480002048	-496.46061730600013	['+']
v	60	498.91002332099924	0.06727190200035693	0.3863342680015194	0	0.17232902299929265	0.7188823510005022	0.31973890000153915	-
v	61	501.3596239510007	0.20995170599962876	0.5193231089997425	0	0.0777496919990881	0.8684636549987772	-501.3596239510007	['+']
n	62	503.7579144600004	0.2275697980003315	0.5369175349987927	0	0.09402413000043452	0.8860936309993122	-503.7579144600004	['-']
v	63	506.17390133499975	0.021127259000422782	0.33689075199981744	0	0.19817586100089102	0.6694169340007647	0.43693942299978517	-
v	64	508.57383277999907	0.09243879600035143	0.4028251160016225	0	0.3403352589984934	0.7534385480012133	0.402851284999997	-
n	1	515.1945821129993	0.6315632470013952	0.9465107160012849	0	0.13587361499867256	1.295731023999906	1.079885290000675	-
v	2	518.0201751339991	0.18948045200158958	0.5035229700006312	0	0.20129405799980304	0.8526933720004308	-518.0201751339991	['+']
v	3	520.4032874650002	0.06367839899940009	0.36969473399949493	0	0.3683636390005631	0.7194702329998108	0.46973121799965156	-
n	4	522.6522869780001	0.13453315100014152	0.45328819699898304	0	0.13949411400153622	0.8024956669996754	0.5200437469993631	-
v	5	524.9848345850005	0.09688334400016174	0.40335279399914725	0	0.07290305200058356	0.7525946109999495	-524.9848345850005	['+']
n	6	527.2672949740008	0.246480840998629	0.5536336629993457	0	0.05630795900015073	0.8860687809992669	-527.2672949740008	['+']
v	7	529.8846665780002	0.2856077460000961	0.6019295200003398	0	0.1025678149990199	0.9511333499995089	-529.8846665780002	['+']
n	8	532.3658581050004	0.11593852199985122	0.43664142600027844	0	0.07469191600011982	0.769196496999939	0.43666772699907597	+
n	9	534.8660283680001	0.19979417300055502	0.5192949259999295	0	0.22782702399945265	0.8682199649992981	0.5857277300001442	-
v	10	537.2638815480004	0.23547140499977104	0.5537051589999464	0	0.05202843600000051	0.8862564339997334	-537.2638815480004	['-']
v	11	539.8805225590004	0.057502780999129754	0.36961154299933696	0	0.2431424380001772	0.7188499249987217	-539.8805225590004	['+']
v	12	542.1294570030004	0.10514106399932643	0.41996982299860974	0	0.14389648200176453	0.7525358729999425	-542.1294570030004	['-']
n	13	544.6121908000005	0.2544778100000258	0.5697356709988526	0	0.10341967600015778	0.9022693599999911	0.6365115789994888	+
v	14	547.2451692949999	0.10089196499939135	0.41941251599928364	0	0.1247962430015832	0.768509391000407	0.5856531350000296	+
n	15	549.5437001209993	0.1554750610011979	0.4700295359998563	0	0.05570438100130559	0.8192280550010764	0.436995112000659	-
v	16	551.8928986760002	0.15775641800064477	0.470119932999296	0	0.13043088500035083	0.8192841860000044	0.6044137669996417	+
n	17	554.2424366390005	0.09647182399930898	0.4031571209998219	0	0.10395690600034868	0.735704070999418	-554.2424366390005	['+']
n	18	556.7086006770005	0.35065934999875026	0.6694552449989715	0	0.18748587600111932	1.0020356280001579	-556.7086006770005	['+']
v	19	559.4411106770003	0.21837154899913003	0.5361385119995248	0	0.22029267900052218	0.8686945099998411	-559.4411106770003	['-']
v	20	562.0402882020007	0.28338732999873173	0.6028435129992431	0	0.14643471399995178	0.9353237209998042	-562.0402882020007	['-']
v	21	564.7060088800008	0.20816080699842132	0.5195486929987965	0	0.15609863800000312	0.8521237289987766	0.5530601599984948	-
v	22	567.2889893770007	0.24982674999955634	0.5690793139983725	0	0.23556103100145265	0.9182986649993836	0.7024472180000885	+
n	23	569.7378154390008	0.04858563399830018	0.3696290849984507	0	0.21022247200107813	0.7021019849998993	-569.7378154390008	['+']
v	24	572.1701964109998	0.1051618569999846	0.419832857000074	0	0.04764487800002826	0.7689462180005648	0.3531585439995979	+
n	25	574.4697487119993	0.08468570900004124	0.4029912420010078	0	0.092906677999963	0.7520486940011324	0.4030202379999537	-
v	26	576.7517504970001	0.2751074839998182	0.5867971749994467	0	0.0431861380011469	0.9358775959990453	-576.7517504970001	['+']
n	27	579.2176051189999	0.21000389599976188	0.5200762849999592	0	0.1400998350009104	0.8526184649999777	-579.2176051189999	['+']
v	28	581.8006323699992	0.2750868580005772	0.5862061730003916	0	0.17895283500092773	0.9187404990007053	-581.8006323699992	['-']
n	29	584.4499718749994	0.2247924650000641	0.5360521840011643	0	0.059803315999488404	0.8852338280012191	0.4694066930005647	-
v	30	586.8663138129996	0.040255431000332464	0.3522952860002988	0	0.0752693120002732	0.7015392060002341	0.3523210530001961	+
v	31	589.0979785519994	0.16189358399969933	0.46991137999975763	0	0.11830751900106407	0.8191394590012351	-589.0979785519994	['+']
n	32	591.4476249830004	0.10716882499946223	0.4195683479993022	0	0.09899853800106939	0.768805326999427	-591.4476249830004	['-']
n	33	593.7465989320008	0.3362426799994864	0.6531273459986551	0	0.17423730400059867	0.9856872099990142	0.6865559429988934	+
